user,text,date,emotion,sentiment
@_paulajimenez,Es a través de la gratitud que la vida se vuelve abundante,"Jan 6, 2024 · 3:38 AM UTC",thankful,peaceful
@garciag25_,días de mucha reflexión pero mucha mucha gratitud ✨,"Jan 6, 2024 · 3:36 AM UTC",thankful,peaceful
@StefaniaIne,Cuanta gratitud con este  universo por enviarme personas tan maravillosas para andar la vida.,"Jan 6, 2024 · 3:15 AM UTC",thankful,peaceful
@GiseCoverdale,"El soltar con gratitud te abre a nuevas posibilidades y comprendes que no solo has abierto las puertas para ti, sino para todos.","Jan 6, 2024 · 3:09 AM UTC",thankful,peaceful
@pao_sasso,Hoy practiqué la gratitud anotando tres cosas por las que estoy agradecida ❤️ ¿Te unes al desafío? ✨,"Jan 6, 2024 · 3:06 AM UTC",thankful,peaceful
@maradonasattva,"Me salieron la de ampollas en las manos por usar la herramienta para abrir los huecos de los árboles que sembramos   Arde como un hp pero no duele porque ese ardor está lleno de satisfacción y gratitud, no sé si me hago entender","Jan 6, 2024 · 2:56 AM UTC",thankful,peaceful
@AbelinaLopezR,"Con profundo dolor y tristeza recibimos este día la noticia del fallecimiento en un accidente automovilístico de tres Servidores de la Nación que colaboraban con el apoyo a la reconstrucción de Acapulco.    Nuestra eterna gratitud y nuestro profundo reconocimiento para ellos, hasta el cielo.   A sus familiares, amigos y compañeros, las más sentidas condolencias a nombre del pueblo acapulqueño. Toda su labor será siempre reconocida en esta ciudad, que hoy eleva una oración en su nombre. 🙏🏾","Jan 6, 2024 · 2:33 AM UTC",thankful,peaceful
@prouIogo,"Perdón a aquellos por tenerlos colgados, realmente necesitaba este espacio y tiempo para reflexionar acerca de mí, de mi vida, de mis sentimientos y de las personas que mantengo cerca (en un buen sentido, experimentando la gratitud hacia estas y el cariño incondicional).","Jan 6, 2024 · 2:15 AM UTC",thankful,peaceful
@HitlerCruz25,"“En la gratitud, hallarás la llave para abrir las puertas de bendiciones en tu vida.”","Jan 6, 2024 · 2:13 AM UTC",thankful,peaceful
@soyespiritual,"La manifestación se facilita con la gratitud, el optimismo y el desapego. Debes agradecer todo lo que tienes y lo que vendrá, ser positivo ante las circunstancias y soltar el resultado. Así confías en el universo y en su sabiduría. #manifestacion #leydelaatraccion","Jan 6, 2024 · 2:00 AM UTC",thankful,peaceful
@CarlosARamrezC,"Luego de que en la semana se sintiera mal, el empresario mexicano y Director General de Value Grupo Financiero, Carlos Bremer, murió hoy a los 63 años; apoyo a emprendedores y deportistas que le merecieron un reconocimiento.","Jan 6, 2024 · 3:37 AM UTC",thankful,peaceful
@jerogarabano,"Más que nunca tengo presente que el valor de una persona se basa en su exclusividad, lejos del afán de reconocimiento y búsqueda constante de estímulos de persona en persona","Jan 6, 2024 · 3:36 AM UTC",thankful,peaceful
@sees4wyg,dios mio al fin le están dando a sabrina carpenter el reconocimiento merece !!,"Jan 6, 2024 · 3:30 AM UTC",thankful,peaceful
@dxrthvxderr,"Acabo de ver el niño y la garza y no voy a hacer spoilers, pero la vi doblada al español, y todos andan emocionados con el doblaje de Robert Pattinson, que lo que he escuchado de los trailers si se la rifó, pero no le están dando el suficiente reconocimiento a Poncho Herrera +","Jan 6, 2024 · 3:29 AM UTC",thankful,peaceful
@Alejandria64724,#UnidosTodosX En reconocimiento a la resiliencia de las personas que han enfrentado adversidades @DeZurdaTeam_ #DeZurdaTeam,"Jan 6, 2024 · 3:25 AM UTC",thankful,peaceful
@____HalfwayHome,El álbum Vibras de Balvin no tiene el reconocimiento qué merece 😾,"Jan 6, 2024 · 3:16 AM UTC",thankful,peaceful
@HildaMaricelaS1,"Leo los twits sobre el lamentable fallecimiento de Carlos Bremer y todos son de reconocimiento por su labor como empresario a favor de los obreros, paradójico verdad? Dejando volar la imaginación, cómo serían los comentarios si el muerto hubiera sido Germán Larrea  o","Jan 6, 2024 · 3:16 AM UTC",thankful,peaceful
@mingikiu,"te quiero mucho answer, mereces mucho más reconocimiento","Jan 6, 2024 · 3:14 AM UTC",thankful,peaceful
@G4briel_CC,Cada amparo es un reconocimiento de que tenés un curro que no querés largar. Fin.,"Jan 6, 2024 · 3:06 AM UTC",thankful,peaceful
@SArdila78697,The Maria’s merece más reconocimiento,"Jan 6, 2024 · 3:04 AM UTC",thankful,peaceful
@MariluSR,"Licha diciendole a sabrina ""gracias por el espectáculo"" despues de chaparse a denisse, lo rancio de este tipo","Jan 6, 2024 · 3:40 AM UTC",thankful,peaceful
@AmiDLara,Dios mio gracias por mi trabajo y mi profesión la amo tanto ❤️,"Jan 6, 2024 · 3:40 AM UTC",thankful,peaceful
@yaqui_sosa07,Yo soy la más feliz cada ves que voy a ver a mi hijo a través de una ecografía y saber que todo está bien con ellllll. Gracias dios!!!🩵,"Jan 6, 2024 · 3:40 AM UTC",thankful,peaceful
@Maraperezescu,Gracias por estar ahí,"Jan 6, 2024 · 3:40 AM UTC",thankful,peaceful
@LiaVeronas,Con un abrazo y un gracias sabrás que no hacen falta muchas palabras para decir cuan importante eres para mi. #UnidosTodosX #DeZurdaTeam,"Jan 6, 2024 · 3:40 AM UTC",thankful,peaceful
@Mar_HapPily,aprendi muchas palabras en turco gracias a #BambaşkaBiri,"Jan 6, 2024 · 3:39 AM UTC",thankful,peaceful
@Milivillalba120,"No puedo cambiar nada de lo que pasó, pero si puedo mejorar gracias a la experiencia q tengo hoy","Jan 6, 2024 · 3:39 AM UTC",thankful,peaceful
@PauliB456935,🎂🎂FELIZ CUMPLEAÑOS A LA MEJOR HERMANA AMIGA @CecyCarrizo4 Te amo infinitamente reina maga de mi 🤍 GRACIAS POR TANTO PERDON POR TAN POCO 🤍🤍🤍🤍,"Jan 6, 2024 · 3:39 AM UTC",thankful,peaceful
@____mabc,"A mí el man bajito que ni me dirija la palabra, gracias","Jan 6, 2024 · 3:39 AM UTC",thankful,peaceful
@sushernie,"Gente que sólo ve mis vídeos para criticarme. Gracias por su tiempo, que a mi me suma y me ayuda muchísimo 😊🙏🏻","Jan 6, 2024 · 3:39 AM UTC",thankful,peaceful
@ZhuGutierrez,"Me encantaría ser Eduardo, desde noviembre está recibe y recibe regalos jajaja 💕 es un niño muy bendecido 🙌🏾","Jan 6, 2024 · 3:38 AM UTC",thankful,peaceful
@vo_miguel,Hoy la culona del gym se medio sentó por accidente en mi cabeza JAJAJAJAJA  Estado: Bendecido,"Jan 6, 2024 · 3:34 AM UTC",thankful,peaceful
@MarioPea6,"Cansado, con una semana súper pesada de casi trabajo de 12 horas o más diarias por inventario anual de tienda, pero bendecido con salud para mí y la familia. No puedo quejarme, gracias Diosito 🙌🏻","Jan 6, 2024 · 3:31 AM UTC",thankful,peaceful
@blacktothesoul,Bendecido el q está en mi listita verde 💚,"Jan 6, 2024 · 2:57 AM UTC",thankful,peaceful
@musalautaro1,acabo de perder una puta combinada de una cuota del 230 por el culo bendecido de los ny knicks,"Jan 6, 2024 · 2:53 AM UTC",thankful,peaceful
@sturdays91t,louis es bien culon fue bendecido 💋,"Jan 6, 2024 · 2:50 AM UTC",thankful,peaceful
@BriannaGau66328,Que día tan bendecido. No puedo ser más feliz,"Jan 6, 2024 · 2:49 AM UTC",thankful,peaceful
@ENFAGHT0,Bendecido con los cigarros que tienen sabor a naranja.,"Jan 6, 2024 · 2:43 AM UTC",thankful,peaceful
@kimberlypulido_,Tengo la sensación de que el 2024 va a ser un año muy bendecido y exitoso para todes✨💸,"Jan 6, 2024 · 2:31 AM UTC",thankful,peaceful
@Francisco_Leo9,Bendecido por tener a mis padres un año más y haber hecho otro viaje juntos 🙏🏼❤️,"Jan 6, 2024 · 2:27 AM UTC",thankful,peaceful
@nxthxle,El agradecimiento es la memoria del corazón   -Franco Escamilla,"Jan 6, 2024 · 3:30 AM UTC",thankful,peaceful
@karymedran,Todo mi amor y agradecimiento para quienes se toman el tiempo de ver mis historias en mis 2 cuentas en ig 🤭 (sobretodo si reaccionan porque solo así siento que realmente la vieron jaja),"Jan 6, 2024 · 3:25 AM UTC",thankful,peaceful
@dianardeibarra,"SIMPLIFICAR LA #VidaaMuyarachi  En la edad adulta, si hay algo que superar del pasado,  debe hacerse con agradecimiento y estar dispuesto a simplificar la vida enfocados en mantener una salud física y mental y trabajando para mantenerse sin depender de nada ni nadie 💗","Jan 6, 2024 · 3:13 AM UTC",thankful,peaceful
@NoraimP97,"Este año definitivamente arrancó con muchas sorpresas y una que otra decepción, pero aún así lo recibo con agradecimiento porque poco a poco de todo se aprende.","Jan 6, 2024 · 3:07 AM UTC",thankful,peaceful
@alicortiz,"Agradecimiento especial a Esmeralda, no te conozco pero gracias por todo lo que haz hecho por mi sin conocerme, no nos dejaste a la deriva, no abusaste en precio, y eres un amor.. si alguien ocupa hospedaje en Tulum con gusto le paso su contacto ✨✨✨","Jan 6, 2024 · 3:06 AM UTC",thankful,peaceful
@_tigrediaz,"A veces todo nos sale un desastre, pero cuando estamos con Dios y nos sale bien como siento una alegria que mi expresión en mi rostro es una sonrisa y mis palabras son de agradecimiento hacia Él.","Jan 6, 2024 · 3:04 AM UTC",thankful,peaceful
@SonrisasPuras,Vengo a divulgar tu nombre San Cipriano en agradecimiento por estar trabajando a mi favor Amén 🙌,"Jan 6, 2024 · 2:59 AM UTC",thankful,peaceful
@DavidSosaHND,"Nos volvemos tan egoísta que vemos como somos bendecidos y aún así nos sigue faltado más, el agradecimiento parte de sentirte también pleno en consonancia con la vida y tratar de ser feliz con los que se nos es otorgado!!","Jan 6, 2024 · 2:39 AM UTC",thankful,peaceful
@Adamariscc,"Me agrada que mi gente sabe que comparto mis logros (de todo tipo) no desde el ego-vanidad, sino desde el agradecimiento…","Jan 6, 2024 · 2:37 AM UTC",thankful,peaceful
@SofiaSperanzaa,"Solo tengo palabras de agradecimiento a las personas que me atendieron en la farmacia del centro, con el agus en brazos y enferma me facilitaron todo. Son gestos que alivian los días de mierda","Jan 6, 2024 · 2:16 AM UTC",thankful,peaceful
@jorge_monroybvb,"No se en que momento cumplí mas de un cuarto de siglo jaja, pero estoy agradecido de otro añito más acompañado de mi familia y de todos mis amigos ❤️","Jan 6, 2024 · 3:39 AM UTC",thankful,peaceful
@deyvisebas,"Agradecido con lo bueno y mucho más con lo malo que me ha pasado, hay que ver el lado bueno de todo a la final","Jan 6, 2024 · 3:32 AM UTC",thankful,peaceful
@cerv01198,"Un día estás perdido en la vida  Otro día llegas a un lugar totalmente desconocido y solo.   Decides echarle ganas y conoces a una mujer increíble.  Te enamoras y las cosas fluyen.  Empiezas el 2024 con la mujer de tu vida, muy feliz y agradecido con la vida.  Te amo Hilda ❤️😍🫶🏾","Jan 6, 2024 · 3:24 AM UTC",thankful,peaceful
@bryancabacos,"Poco a poco estoy cumpliendo mi wish list pendiente😬 siempre agradecido por el trabajo que tengo, pero Diosito necesito más 💵 para cumplirlos todos😝","Jan 6, 2024 · 3:24 AM UTC",thankful,peaceful
@estebankamilo,y allí te hare el amor bien rico.  que cada clavo le recuerde que tuvo un padre muy agradecido con lo que hizo,"Jan 6, 2024 · 3:23 AM UTC",thankful,peaceful
@heeello_nurse,"Si tocas un alma sé dulce, sé suave y agradecido, respeta el latido. Sonríe, cualquiera no puede tocar.","Jan 6, 2024 · 3:18 AM UTC",thankful,peaceful
@tadeomdzar,"Realmente pocas son las personas que me hacen sentir bien, me siento agradecido por los que me han dado todo su cariño y sé que puedo abrirme con ellos sin ningún temor","Jan 6, 2024 · 3:15 AM UTC",thankful,peaceful
@pinkdreamer666,agradecido siempre por quien está y por quien no 🩵,"Jan 6, 2024 · 3:11 AM UTC",thankful,peaceful
@alberteinstem,11:11 Agradecido con el de arriba.,"Jan 6, 2024 · 3:11 AM UTC",thankful,peaceful
@JA598_15,Agradecido con los amigos que Dios me mandó 😻,"Jan 6, 2024 · 3:10 AM UTC",thankful,peaceful
@anibal_cant,Este cambio es lo más difícil de todo pero al mismo tiempo lo más gratificante,"Jan 6, 2024 · 3:15 AM UTC",thankful,peaceful
@psalinasrodrigo,¿Debería de ser valorado por los demás el que obra racionalmente? ¿Acaso no le es gratificante que su propia consciencia no lo atormente? ¿No le paga lo suficiente su propio conocimiento y por eso necesita el apoyo de la gente?,"Jan 6, 2024 · 2:54 AM UTC",thankful,peaceful
@serchjs,"lo de esta semana fue brutal; sin embargo, fue muy gratificante.   tiempo al tiempo.","Jan 6, 2024 · 2:46 AM UTC",thankful,peaceful
@venusfernati,Gratificante lo mutuo🍃,"Jan 6, 2024 · 1:43 AM UTC",thankful,peaceful
@Johaans9,"despues de conocerte me di cuenta que me conforme con muy poco antes, estas por encima del nivel que merezco y es gratificante.","Jan 6, 2024 · 12:40 AM UTC",thankful,peaceful
@moncelyta,Que gratificante ser signo karmico ♒️ 🤭,"Jan 6, 2024 · 12:32 AM UTC",thankful,peaceful
@dthloyal,"Es gratificante ser consciente de que tarde o temprano, podrá hacer disfrute de aire fresco. Los parámetros del vagón los últimos días han acrecentado su volátil estado de ánimo, y si alguno de los integrantes anhela exteriorizar su inquietud por decirle un súbito adiós ».","Jan 6, 2024 · 12:02 AM UTC",thankful,peaceful
@vaal_0o,"no tener ig es plenamente gratificante, fuck mundo en internet hola mundo gaturro","Jan 5, 2024 · 11:47 PM UTC",thankful,peaceful
@treintaydosvi,Conocer lugares nuevos es muy gratificante,"Jan 5, 2024 · 11:38 PM UTC",thankful,peaceful
@amcpdf,¿Qué aspecto de la contabilidad te resulta más gratificante? 😎,"Jan 5, 2024 · 11:32 PM UTC",thankful,peaceful
@Pedroescalona_,"Hay algo de mi por lo que me siento muy orgulloso y es el gusto por distintos géneros musicales atemporales.  Conocerles y disfrutarles me ha permitido separar lo que es música, de lo que es moda.  Pregúntate si el artista del momento será reconocido dentro de 20 años…","Jan 6, 2024 · 3:39 AM UTC",thankful,peaceful
@juliocesarsiman,"Increíble,Juan Manuel Santos,salvó de un juicio internacional por GENOCIDIOS en Colombia,que le tenían preparado en la Corte Penal Internacional,a Álvaro Uribe Vélez,según sus propias declaraciones en un medio de comunicación muy reconocido.","Jan 6, 2024 · 3:37 AM UTC",thankful,peaceful
@nastysudaca,saben por qué es muy reconocido chile en el exterior? por el caso de los uruguayos que se comieron entre ellos en nuestra parte de los andes,"Jan 6, 2024 · 3:25 AM UTC",thankful,peaceful
@Lorento46,Metas para este 2024 (terminos de gd)  - Esta vez si alcanzar los 50 extremes (espero) - Completar el reto de los 1000 demons en un mes - Desbloquear todos los cofres/iconos de la 2.2 - Llegar a ser algo reconocido masomenos - Maybe  mi ultimo new Hardest en el juego,"Jan 6, 2024 · 3:02 AM UTC",thankful,peaceful
@Gaelbravo12,"una pena lo de oklahoma, revivieron muy muy tarde, igual estan haciendo mas condecorosa una derrota que era por mas de 20","Jan 6, 2024 · 2:57 AM UTC",thankful,peaceful
@sandralimonc,"Qué bonito mirar atrás y darte cuenta de cómo te has fortalecido, como has sanado y como has reconocido que tu bienestar es prioridad.  Gracias vida, por mi historia, mis aprendizajes y mi proceso...  Gracias tiempo.   🙌🏽🤍✨️👑 Alas de águila👑✨️🤍🙌🏽","Jan 6, 2024 · 2:39 AM UTC",thankful,peaceful
@tswfthv,yoongi es un culon no reconocido,"Jan 6, 2024 · 2:30 AM UTC",thankful,peaceful
@ArenaWWE_Col,"Cuando ""Butch"" debutó en el roster principal entendí y celebré su cambio de personaje, pero habiendo dejado atrás su pasado ""peleonero"", simplemente no veo por qué Pete Dunne simplemente no es reconocido como F*CKING PETE DUNNE. Also, Tyler Bate es fantástico. #SmackDown","Jan 6, 2024 · 2:27 AM UTC",thankful,peaceful
@mscalvas,"A propósito del asesinato de F Villavicencio  Cevallos declaró q los Zapata dejaron en indefensión al candidato facilitando así la labor d los asesinos. Entonces, cabe la pregunta: ¿Quién es más peligroso, un asesino reconocido o un capitán o general tapiñado? 🤔","Jan 6, 2024 · 2:04 AM UTC",thankful,peaceful
@Maninthebox22,"Bueno, hablando en frio creo que las opciones de Diego Torres y Hermanos Yaipén no estuvieron del todo mala, al fin y al cabo Diego Torres es un artista reconocido que ha ganado Grammys aunque para el público creo que mejor hubiesen sido Los Fabulosos Cadillacs, Vilma Palma","Jan 6, 2024 · 1:59 AM UTC",thankful,peaceful
@LiaVeronas,"La gratitud, como ciertas flores, no se da en la altura y mejor reverdece en la tierra buena de los humildes.  #UnidosTodosX #DeZurdaTeam","Jan 6, 2024 · 3:40 AM UTC",thankful,peaceful
@_paulajimenez,Es a través de la gratitud que la vida se vuelve abundante,"Jan 6, 2024 · 3:38 AM UTC",thankful,peaceful
@garciag25_,días de mucha reflexión pero mucha mucha gratitud ✨,"Jan 6, 2024 · 3:36 AM UTC",thankful,peaceful
@StefaniaIne,Cuanta gratitud con este  universo por enviarme personas tan maravillosas para andar la vida.,"Jan 6, 2024 · 3:15 AM UTC",thankful,peaceful
@GiseCoverdale,"El soltar con gratitud te abre a nuevas posibilidades y comprendes que no solo has abierto las puertas para ti, sino para todos.","Jan 6, 2024 · 3:09 AM UTC",thankful,peaceful
@pao_sasso,Hoy practiqué la gratitud anotando tres cosas por las que estoy agradecida ❤️ ¿Te unes al desafío? ✨,"Jan 6, 2024 · 3:06 AM UTC",thankful,peaceful
@maradonasattva,"Me salieron la de ampollas en las manos por usar la herramienta para abrir los huecos de los árboles que sembramos   Arde como un hp pero no duele porque ese ardor está lleno de satisfacción y gratitud, no sé si me hago entender","Jan 6, 2024 · 2:56 AM UTC",thankful,peaceful
@AbelinaLopezR,"Con profundo dolor y tristeza recibimos este día la noticia del fallecimiento en un accidente automovilístico de tres Servidores de la Nación que colaboraban con el apoyo a la reconstrucción de Acapulco.    Nuestra eterna gratitud y nuestro profundo reconocimiento para ellos, hasta el cielo.   A sus familiares, amigos y compañeros, las más sentidas condolencias a nombre del pueblo acapulqueño. Toda su labor será siempre reconocida en esta ciudad, que hoy eleva una oración en su nombre. 🙏🏾","Jan 6, 2024 · 2:33 AM UTC",thankful,peaceful
@prouIogo,"Perdón a aquellos por tenerlos colgados, realmente necesitaba este espacio y tiempo para reflexionar acerca de mí, de mi vida, de mis sentimientos y de las personas que mantengo cerca (en un buen sentido, experimentando la gratitud hacia estas y el cariño incondicional).","Jan 6, 2024 · 2:15 AM UTC",thankful,peaceful
@HitlerCruz25,"“En la gratitud, hallarás la llave para abrir las puertas de bendiciones en tu vida.”","Jan 6, 2024 · 2:13 AM UTC",thankful,peaceful
@CarlosARamrezC,"Luego de que en la semana se sintiera mal, el empresario mexicano y Director General de Value Grupo Financiero, Carlos Bremer, murió hoy a los 63 años; apoyo a emprendedores y deportistas que le merecieron un reconocimiento.","Jan 6, 2024 · 3:37 AM UTC",thankful,peaceful
@jerogarabano,"Más que nunca tengo presente que el valor de una persona se basa en su exclusividad, lejos del afán de reconocimiento y búsqueda constante de estímulos de persona en persona","Jan 6, 2024 · 3:36 AM UTC",thankful,peaceful
@sees4wyg,dios mio al fin le están dando a sabrina carpenter el reconocimiento merece !!,"Jan 6, 2024 · 3:30 AM UTC",thankful,peaceful
@dxrthvxderr,"Acabo de ver el niño y la garza y no voy a hacer spoilers, pero la vi doblada al español, y todos andan emocionados con el doblaje de Robert Pattinson, que lo que he escuchado de los trailers si se la rifó, pero no le están dando el suficiente reconocimiento a Poncho Herrera +","Jan 6, 2024 · 3:29 AM UTC",thankful,peaceful
@Alejandria64724,#UnidosTodosX En reconocimiento a la resiliencia de las personas que han enfrentado adversidades @DeZurdaTeam_ #DeZurdaTeam,"Jan 6, 2024 · 3:25 AM UTC",thankful,peaceful
@____HalfwayHome,El álbum Vibras de Balvin no tiene el reconocimiento qué merece 😾,"Jan 6, 2024 · 3:16 AM UTC",thankful,peaceful
@HildaMaricelaS1,"Leo los twits sobre el lamentable fallecimiento de Carlos Bremer y todos son de reconocimiento por su labor como empresario a favor de los obreros, paradójico verdad? Dejando volar la imaginación, cómo serían los comentarios si el muerto hubiera sido Germán Larrea  o","Jan 6, 2024 · 3:16 AM UTC",thankful,peaceful
