user,text,date,emotion,sentiment
@Caroofranco2,"más tierno, me cuenta anécdotas de su adolescencia,  si supiera que yo en ese momento estaba en la panza de mi mamá 😍😍","Jan 6, 2024 · 3:39 AM UTC",loving,peaceful
@rud_cass,Que tierno,"Jan 6, 2024 · 3:39 AM UTC",loving,peaceful
@barbiex06,"Que ternura me da la relación entre Lee Suho y Lim Ju-kyung, lo mejor es todo el desarrollo para llegar ahí y verlos juntos es bien tierno :3","Jan 6, 2024 · 3:38 AM UTC",loving,peaceful
@mvrrorbaII,chicqs yo lo amo a luffy no puede ser tan TIERNO,"Jan 6, 2024 · 3:37 AM UTC",loving,peaceful
@ojeamiiaa_,"me dejo en visto, un tierno es","Jan 6, 2024 · 3:35 AM UTC",loving,peaceful
@mrogomezb,yo solo quiero vivir dentro de heartstopper y que todo sea puro y tierno y me salgan corazoncitos cuando me siento feliz solo soy una chica,"Jan 6, 2024 · 3:29 AM UTC",loving,peaceful
@dany_sanlucar,Que tierno es mi vato alv lo amo,"Jan 6, 2024 · 3:25 AM UTC",loving,peaceful
@xdinarybbl,"240106 🦆🎸💭 00:17am  Por favor recomiéndame películas para ver(tierno)  Rock The World ㅋㅋㅋ  ¡Cierto, el canal de xdiz pronto llegará al millón de suscriptores!  Increíble...  Seré un youtuber con un millón de suscriptores..","Jan 6, 2024 · 3:25 AM UTC",loving,peaceful
@Sekzher,Yo antes tuiteaba bonito y tierno pero me chingue la patita.,"Jan 6, 2024 · 3:20 AM UTC",loving,peaceful
@katherinef_17,Todo el día he pasado con ganas de comer manguito tierno bien preparado😮‍💨😋🥴,"Jan 6, 2024 · 3:16 AM UTC",loving,peaceful
@AHernandez31__,"Les deseo a todos un amor tan bonito como el que yo estoy viviendo. Recíproco, paciente, leal, apasionado, y todas las demás virtudes que existan, claro que sí.🥰","Jan 6, 2024 · 3:28 AM UTC",loving,peaceful
@_jvr___,intenso y apasionado,"Jan 6, 2024 · 3:21 AM UTC",loving,peaceful
@danielmorron_,"La mente va al ritmo del sentimiento. Cuanto más bonito sientes, más creativo eres, más capaz y más apasionado.","Jan 6, 2024 · 3:02 AM UTC",loving,peaceful
@esteladelatorre,"Carlos Bremer, gran impulsor y apasionado del deporte mexicano.   Q.E.P.D. 🙏","Jan 6, 2024 · 2:31 AM UTC",loving,peaceful
@OrnelasRoldan24,¿Me retiro un tiempo del fútbol? O ¿me apasiono más cabrón de lo que me he apasionado en mi vida? No va a haber punto medio esta temporada,"Jan 6, 2024 · 2:28 AM UTC",loving,peaceful
@cubitodedani,"misterioso, apasionado","Jan 6, 2024 · 2:23 AM UTC",loving,peaceful
@mariespinozatkd,Mis condolencias para la familia y amigos de Carlos Bremer. Fue un gran impulsor y apasionado del deporte mexicano. Agradezco sinceramente cada atención que tuvo hacia mí. Recordaré con mucho cariño su legado. 🙏,"Jan 6, 2024 · 1:36 AM UTC",loving,peaceful
@ClaveMercedes,"Oswer Díaz Mireles, de nuestros buenos fotógrafos. Era un apasionado y tuve la dicha de conocerlo y compartir con él. La última vez que lo vi fue en una rueda de prensa de Cúsica Fest (2022). Y nada, muchas anécdotas. Lo recordaré como un gran profesional y amigo. Descansa Chino.","Jan 6, 2024 · 1:29 AM UTC",loving,peaceful
@Leonlec,"Mi más sentido pésame para los familiares y seres queridos de don Carlos Bremer, un empresario apasionado y gran impulsor del deporte mexicano.  Siempre que tuve la oportunidad de convivir con el Sr. Bremer tuvo una sonrisa y un gesto amable hacia mí y hacia todos.  #QEPD 🕊️🙏🏼","Jan 6, 2024 · 1:27 AM UTC",loving,peaceful
@RAFAELC90658339,Buenas noches excelente transmisión Magallanero pero apasionado de nuestro béisbol saludos desde Las Tejerias #atrapalaemoción,"Jan 6, 2024 · 1:09 AM UTC",loving,peaceful
@Jessicaba_bby,"Pudiendo ser tantas cosas, por qué no eliges ser compasivo?","Jan 6, 2024 · 3:32 AM UTC",loving,peaceful
@AlexanderHerr39,"Servir a la comunidad es un privilegio y una responsabilidad. La humildad nos recuerda que los ciudadanos más vulnerables merecen soluciones, no humillaciones. ¡Trabajemos juntos para construir un servicio público justo y compasivo para todos! 💙🤝 #ServicioPúblico #Honor","Jan 6, 2024 · 3:25 AM UTC",loving,peaceful
@ofivera,"""Cada quien lo hace lo mejor que puede con lo que sabe/tiene y en el nivel de consciencia en el que está.   Si supieran hacerlo mejor, lo harían mejor…igual que tú.  Sé exigente contigo y compasivo con los demás. Reserva tus altos estándares para ti"".  Ta mañana 🙌🙌","Jan 6, 2024 · 12:36 AM UTC",loving,peaceful
@luxrech,soy un ser amoroso y compasivo🌈,"Jan 5, 2024 · 11:48 PM UTC",loving,peaceful
@yocalvomagno,"Los Reyes van a llegar al son de ""¿NO SOY COMPASIVO?""","Jan 5, 2024 · 10:19 PM UTC",loving,peaceful
@energizol,"AMOR FATI (amar lo que es).  Cada quien lo hace lo mejor que puede con lo que sabe/tiene y en el nivel de consciencia en el que está.   Si supieran hacerlo mejor, lo harían mejor… igual que tú.  Sé exigente contigo y compasivo con los demás. Reserva tus altos estándares para ti.","Jan 5, 2024 · 7:08 PM UTC",loving,peaceful
@marian_gaspar,¿Debería de seguir corriendo de mi propia sombra? ¿O debo de convertirme en ella? ¿Debo de seguir peleando contra mi propio ser? ¿O debo de ser compasivo con él?,"Jan 5, 2024 · 5:10 PM UTC",loving,peaceful
@AyalaYsuca,"¿Qué significó para los primeros discípulos ""ver y estar con Jesús""? Jn 1, 43-51. En ellos impactó su modo de ser y actuar. Modo de ser compasivo y actuar liberador. De ahí surgieron los títulos: ""Cordero de Dios""; ""Maestro""; ""Mesías""; ""Hijo de Dios""; ""Rey de Israel"".","Jan 5, 2024 · 2:59 PM UTC",loving,peaceful
@OFIbanez,"Una luz se levanta en las tinieblas para los hombres de corazón recto: el Señor clemente, justo y compasivo.","Jan 5, 2024 · 1:41 PM UTC",loving,peaceful
@AmintoreOficial,el feedback es una de las herramientas más poderosas que tenemos los founders  para que sea efectivo debe ser brutalmente honesto y compasivo  ten conversaciones brutalmente honestas con tu cofounder pues no hay nada mejor que lidiar con el conflicto rápidamente,"Jan 5, 2024 · 1:10 PM UTC",loving,peaceful
@_95jsuh,"vengan a mi dandelions, quiero mutis dandelions","Jan 6, 2024 · 3:40 AM UTC",loving,peaceful
@DulceCangri,esta llamando mi atención porque quiere que le haga lalalala,"Jan 6, 2024 · 3:39 AM UTC",loving,peaceful
@dul_cg5,Que oso no poder aguantarle la mirada. 🍂,"Jan 6, 2024 · 3:39 AM UTC",loving,peaceful
@SashaPentimalle,"Parte mil de querer comer algo y dulce y no tener🥲  Hay quienes dirán y pq no compras y guardas? Bueno, no es una opción, pq si tengo me como todo junto y no me dura ni 2 días ""el stock de cosas dulces"" 🤡","Jan 6, 2024 · 3:39 AM UTC",loving,peaceful
@mxxslu,hoy le cociné pizzas a las chicas ☺️ podrán???  (la próxima tengo q cocinarles algo dulce),"Jan 6, 2024 · 3:38 AM UTC",loving,peaceful
@ddsillygirl,me acabo d acordar de cuando Lou Magaña me dijo q tengo un problema con los hombres y que tengo que aprender a confiar en ellos LOL (tiene razón),"Jan 6, 2024 · 3:37 AM UTC",loving,peaceful
@trueno_chocol4t,"Me acabo de subir al carro de mi hermano, me siento feli🥰","Jan 6, 2024 · 3:36 AM UTC",loving,peaceful
@nunkkot_,"Amo demasiado la voz de Minho, es tan suave, tan dulce... En serio amo escucharlo cantar ♥️","Jan 6, 2024 · 3:35 AM UTC",loving,peaceful
@ginebraGJ,Que ganas de algo dulce 🥺,"Jan 6, 2024 · 3:34 AM UTC",loving,peaceful
@dmos1907,"Pero Dulce es fuerte, ella lo es","Jan 6, 2024 · 3:34 AM UTC",loving,peaceful
@DeptoNegrofilia,"Si yo fuese fantasma, para asustar a la gente, apenas se sentarian a hacer caca esperaria al primer tereso y tiraria la cadena. Cosa de que, no solo se asusten, sino que tengan que esperar a que se cargue el agua otra vez.","Jan 6, 2024 · 3:39 AM UTC",loving,peaceful
@marce_godoy1,Apoco si muy devoto? 🫨🤣,"Jan 6, 2024 · 2:13 AM UTC",loving,peaceful
@gabi_devoto,Que rubia linda!!! Por que tuve que ir a vivir a Bs As me pregunto a veces,"Jan 6, 2024 · 1:32 AM UTC",loving,peaceful
@mapauuuu7,Tengo unas ganas locas de ir a devoto,"Jan 6, 2024 · 1:31 AM UTC",loving,peaceful
@vickidevotto,alguien se sienta de verdad a ver partidos del Super Bowl?,"Jan 6, 2024 · 1:27 AM UTC",loving,peaceful
@_plazasanmartin,"Ser devoto, ser fiel, no es lo mismo que ser fanático. Ojito, ojito.","Jan 6, 2024 · 1:25 AM UTC",loving,peaceful
@turtupab,devoto con Rent nivel faltan tres meses pero hoy salgo así que estoy vocalizando para no lastimarme las cuerditas,"Jan 6, 2024 · 1:20 AM UTC",loving,peaceful
@DeptoNegrofilia,"Creo que estoy aceptando, a los 27 años, que soy una persona que necesita mucho amor.","Jan 6, 2024 · 1:04 AM UTC",loving,peaceful
@DeptoNegrofilia,"Estoy solo hace como dos semanas y llegue al punto de que, antes de dormir, me doy un beso en la mano y me pego una cachetada en la frente.","Jan 6, 2024 · 1:04 AM UTC",loving,peaceful
@Yhaz1993,Y si te cumple el milagro me hago devoto del mismo  Carolina Diaz Artista Revelación del Año  #socialiteen,"Jan 6, 2024 · 12:42 AM UTC",loving,peaceful
@nicocolmann_,#Argentina  alguien tan bondadoso que quiera explicarme para dormir mierd* va encaminado nuestro país? 🤯😩,"Jan 6, 2024 · 2:39 AM UTC",loving,peaceful
@asbtorres,Té de 🌺 flor de jamaica con hierbabuena y canela para un día que aunque bondadoso ha sido cansón!   Este té me “sabe” a paz!,"Jan 6, 2024 · 1:35 AM UTC",loving,peaceful
@_HornsUp,"-Sirve ambos vasos. El suyo hasta la mitad, el de Melana sólo un culín. Es bondadoso por la diferencia de tamaño.  Cuando alza el suyo para brindar, sonríe con cierta malicia-  Anaan!  -Y pa dentro el chupito-","Jan 6, 2024 · 12:46 AM UTC",loving,peaceful
@valenttinalg,con tomas a veces nos cagamos d risa porque nos acordamos d su pasado y no podemos creer con todas las negras de carita económica con las q estuvo aaaaa tenia el pito muy  bondadoso☠️☠️☠️,"Jan 5, 2024 · 11:26 PM UTC",loving,peaceful
@ameliecast_22,Siempre hay algo bondadoso en no preguntar.,"Jan 5, 2024 · 10:17 PM UTC",loving,peaceful
@angirms,sólo se necesita ser valiente y bondadoso,"Jan 5, 2024 · 10:16 PM UTC",loving,peaceful
@curreitor,Menos pedir cosas a los reyes magos y más ser buena persona en todos los aspectos de la vida durante todo el año y cada año ser más bondadoso y buena persona.,"Jan 5, 2024 · 8:17 PM UTC",loving,peaceful
@jairoamaya96,"Dios es bueno, bondadoso y eterno. 🙏🏽","Jan 5, 2024 · 8:04 PM UTC",loving,peaceful
@opuntiada,"Solo soy una chica bajo una sensación térmica de 30 grados tomándose una taza de café caliente (para aclimatarse el alma), esperando pacientemente el ocre y bondadoso otoño 😮‍💨.","Jan 5, 2024 · 7:47 PM UTC",loving,peaceful
@Axelbeninca132,Algun alma bondadoso que me lave el autoooo,"Jan 5, 2024 · 7:45 PM UTC",loving,peaceful
@KimberlyRiasco4,Mi cuñado es el más atento 😍😍😍,"Jan 6, 2024 · 3:40 AM UTC",loving,peaceful
@guadaesemmm,"team Leon pq era más lindo q tomas además tenía facha d ""malo""y era re atento y tomas parecía de esos q se hacían los buenitos y los tiernos y en realidad quieren romperte el corazón en mil pedazos y Diego era un rockero con mal gusto","Jan 6, 2024 · 3:38 AM UTC",loving,peaceful
@Vespucio_Sur,"Informamos: Trabajos en pista derecha al oriente sector  Camino Melipilla comuna de Cerrillos. Utilice pistas izquierda y central, conduzca precaución. Esté atento a la señalización en vía. #VespucioSur @biobio @radiocarab @TTISantiago @mop_chile @mop_rm","Jan 6, 2024 · 3:23 AM UTC",loving,peaceful
@jjkk_lvs,"Cosas q me gustan de quien no se que es mío 🥺🫶🏻 @ttggk_jkv   Sus apodos, su trato, su personalidad, el amor por su hermanita, que me mande a dormir, que me diga que soy hermosa, que se ponga cariñoso de la nada, que me diga que le gusto sin pedírselo, que sea tan atento,","Jan 6, 2024 · 3:21 AM UTC",loving,peaceful
@_antonellap18,Ufff😍😍 Un man atento es todo!,"Jan 6, 2024 · 3:14 AM UTC",loving,peaceful
@PabloMedinaPav1,Sra @glorianaveillan algo que decir sobre lo del padre de Martin Pradenas ?? Atento quedo...sra diputada,"Jan 6, 2024 · 3:03 AM UTC",loving,peaceful
@jlopeziba_,TENEMOS UN PRESIDENTE QUE ESTA MAS ATENTO DE HACER UN CONCIERTO GRATUITO POR UN PAIS QUE QUEDA EN LA PORRA Y PREFIERE DEJAR PERDER.UN EVENTO TAN IMPORTANTE COMO LOS PANAMERICANOS.   NO MAS ESTA COCHINADA DE VERDAD.,"Jan 6, 2024 · 3:00 AM UTC",loving,peaceful
@xittylove,el nunca sería así de atento conmigo,"Jan 6, 2024 · 3:00 AM UTC",loving,peaceful
@Needurantee_,"Hoy me enoje con Mariano por una gilada pero me dolía la cabeza por allá se canso de que esté con cara de ojt y me dice 'cuando más atento estoy a vos te pinta esa, no ves q estoy re enganchado que te quiero' y de los nervios me empecé a reír, ahí está el que no quería nada serio","Jan 6, 2024 · 2:55 AM UTC",loving,peaceful
@Maaff_,"Extraño esa figura en la casa que estaba atento a todo, resolvía y ayudaba a mi mama y a mí.","Jan 6, 2024 · 2:50 AM UTC",loving,peaceful
@OHPRIMAVERA,"‘’     ¿Se ha perdido, @MONARCHENTITY?      ‘’  Preguntaría con el canasto colgando de su muñeca, mostrando una afable y cálida sonrisa.","Jan 6, 2024 · 1:08 AM UTC",loving,peaceful
@Matchframeedit,Si pasados los cuarenta tu objetivo es tener los abdominales marcados llevas una tarita importante,"Jan 6, 2024 · 12:48 AM UTC",loving,peaceful
@Matchframeedit,La sirenita puede ser negra pero no pintes a un blanco de negro,"Jan 5, 2024 · 11:29 PM UTC",loving,peaceful
@pacogonzaleztv,"Murió Carlos Bremer  Empresario Financiero que siempre apoyó al deporte.  Estupendo charlista, de risa fácil y afable trato.  Lo conocí hace muchos años en MTY y lo traté  frecuentemente en los últimos tiempos gracias al boxeo.  Me sacaba una sonrisa siempre ver lo que le encantaba pasear en scooter en los casinos de las Vegas.  Deja un gran legado DEP 🙏🏻","Jan 5, 2024 · 10:39 PM UTC",loving,peaceful
@GILBArrera,"Además de su visión como empresario, la generosidad y sentido del humor  de @carlosbremerg era inspiradora.  Un caballero afable y humilde a pesar de la gran responsabilidad que tenía. Se va un grande al que se le debe recordar con cariño.","Jan 5, 2024 · 10:37 PM UTC",loving,peaceful
@Matchframeedit,Qué sorpresa se va a llevar más de una cuando descubra que ser hombre no es precisamente la panacea.,"Jan 5, 2024 · 9:51 PM UTC",loving,peaceful
@weedandwaffles,"Encontrar amabilidad en un desconocido y entablar una conversación afable, es y siempre será un verdadero milagro","Jan 5, 2024 · 5:23 PM UTC",loving,peaceful
@ianprionsa,"Al dignarse a escrutinio brindar hacia la joven, admiró su inherente belleza y rasgos que, según su delicado criterio, eran merecedores de ser llamados perfectos. Rubia cabellera cual codiciado oro de un tesoro, una personalidad afable y decorosa... Y lo mejor de todo, era una >","Jan 5, 2024 · 3:28 PM UTC",loving,peaceful
@Matchframeedit,Hay gente por ahí que cree que Jon Kortajarena sabe de lo que habla.,"Jan 5, 2024 · 1:28 PM UTC",loving,peaceful
@Matchframeedit,Mi idea es que a los becarios se les pague y coticen. A lo loco.   Soy capaz de jugar a juegos de mesa en el suelo. Tengo ideas super locas.,"Jan 5, 2024 · 1:23 PM UTC",loving,peaceful
@xikttyka,paso de tristeza a euforia dsp a felicidad dsp d tristeza a amor y ternura y dsp a TRISTEZA Y SIEMPRE A TRISTEZA,"Jan 6, 2024 · 3:40 AM UTC",loving,peaceful
@barbiex06,"Que ternura me da la relación entre Lee Suho y Lim Ju-kyung, lo mejor es todo el desarrollo para llegar ahí y verlos juntos es bien tierno :3","Jan 6, 2024 · 3:38 AM UTC",loving,peaceful
@fromasunsett,"Odio no poder dejarte de ver con estos ojos, que solo ven ternura en vos después de todo","Jan 6, 2024 · 3:36 AM UTC",loving,peaceful
@JeithLittlegirl,Muero de ternura,"Jan 6, 2024 · 3:31 AM UTC",loving,peaceful
@KSAPTY,"“Cero amor, comprensión y ternura” 🫠🫠🫠","Jan 6, 2024 · 3:29 AM UTC",loving,peaceful
@AstridBorjon,"No es amor, no es ternura, no es odio ni amargura.","Jan 6, 2024 · 3:23 AM UTC",loving,peaceful
@mxcaelariquelme,"hoy fuimos a un lugar lleno de camas elásticas y cositas y cuando lo ví que todo el tiempo jugaba como un nene me dió mucha ternura, me pierden","Jan 6, 2024 · 3:23 AM UTC",loving,peaceful
@sweetprkjmin,"hoy me dió tanta ternura que me dijera si quería hacer una rutina de cardio que buscó y yo le había dicho que no porq el ya estaba cansadito y me dijo ""segura? es que se que te gusta mucho el cardio"" 🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺","Jan 6, 2024 · 3:22 AM UTC",loving,peaceful
@YessicaSp3,"me da ternura mi mamá de suegra la vdd, se preocupa más por la otra persona q por su hija ???😆","Jan 6, 2024 · 3:22 AM UTC",loving,peaceful
@tiinyylovee,me da mucha ternura cuando en mi familia me dicen chofs o chofi 🥹,"Jan 6, 2024 · 3:19 AM UTC",loving,peaceful
@anjofilhote,pokemon concierge eh tao querido caloroso amavel nota 10!,"Jan 2, 2024 · 4:29 AM UTC",loving,peaceful
@RedGrayson777,El dia mas caloroso del año en cali siempre es el 1ero de Enero ahss,"Jan 1, 2024 · 6:27 PM UTC",loving,peaceful
@LeoGuzBac,Puedo estar viviendo el #Diciembre más caloroso de mi existencia. Que calor tan HP.,"Dec 27, 2023 · 6:11 PM UTC",loving,peaceful
@velezjcamilo,"Cali te amo, pero odio tanto tu clima súper caloroso.","Dec 21, 2023 · 8:13 PM UTC",loving,peaceful
@fraantaastik,manuel molto caloroso 👍 #unprofessore2,"Dec 12, 2023 · 9:38 PM UTC",loving,peaceful
@AVILLEMR,No recuerdo un Diciembre tan caloroso,"Dec 10, 2023 · 3:04 PM UTC",loving,peaceful
@phobiatens,"¿Belleza? Claro que sí, deja te explico: mira un atardecer, mira el cielo soleado con nubes en él y observa más allá de la superficie, ve por las noches las estrellas y la luna, siente la brisa del mar en un día caloroso y créeme que encontrarás el significado de ésta.","Dec 2, 2023 · 2:24 AM UTC",loving,peaceful
@HildaMendo73172,Dias muy caloroso,"Nov 30, 2023 · 9:14 PM UTC",loving,peaceful
@Sar_milton,"Un cordial y caloroso saludo. @HelenaUranBideg, He escrito varias líneas y no sé cómo iniciar, sin embargo, creo que lo primero seria agradecerle por su libro Mi Vida y El Palacio, y contarle un poco de las sensaciones que he tenido al leerlo, esperando con suerte que usted las","Nov 29, 2023 · 5:23 AM UTC",loving,peaceful
@alealmeida1996,Que calor caloroso,"Nov 16, 2023 · 8:19 PM UTC",loving,peaceful
