user,text,date,emotion,sentiment
@nyanbinarism,tan i dependiente i lono solitario😈😈😈,"Jan 6, 2024 · 3:10 AM UTC",isolated,sad
@siempre_lowkey,El camino del éxito es sacrificado y es solitario,"Jan 6, 2024 · 3:01 AM UTC",isolated,sad
@imnotvalentt,peter se hizo lobo solitario o que?,"Jan 6, 2024 · 2:59 AM UTC",isolated,sad
@MinNyu13,"Gente, BTS tienen si o si que subir de oyentes mensuales esto para mantener el hito que siempre a tenido BTS; no por motivación de superar a otro fandom, así que vayan transmitiendo los álbumes de BTS, hagan stream lo más que puedan y no dejen de lado los proyectos en solitario.","Jan 6, 2024 · 2:58 AM UTC",isolated,sad
@martubaez_,viernes 23:58  me puse a jugar al solitario se viene un nochon,"Jan 6, 2024 · 2:58 AM UTC",isolated,sad
@Riverorodz,"15 hits y 4 carreras. Querecuto con turnos de 2 y 3 hombres en bases. MVP de nuevo, de 4-4 y líder solitario con 17-0. AVG.000.   Henry Blanco dirigió más para CCS que el mismo Alguacil. 👏🏼","Jan 6, 2024 · 2:55 AM UTC",isolated,sad
@_ignacio06,Y yo que llevaba el teléfono para no estar incomunicado 🚩🚩,"Jan 6, 2024 · 2:51 AM UTC",isolated,sad
@RafaelramnGmez2,"@2011rafaelhomez URGENTE detenido capitán retirado Anyelo Julio Heredia Gervasio entre Cúcuta y San Antonio del Tachira,!oficial está bajo custodia de la DGCIM. Detienen al TCnel GNB José Rafael Gallardo Pacheco preso e incomunicado en la sede Boleita del DGCIM. RAZZIA?","Jan 5, 2024 · 7:54 PM UTC",isolated,sad
@El_M_9,"El diavlo, archive casi tds mis contactos de WhatsApp, eliminé a casi todos de ig, silencie messenger, incomunicado quedé 😔","Jan 5, 2024 · 7:40 PM UTC",isolated,sad
@AlesterCuervo,"ya me voy por que noi me dejaron cargar la computadora estoy incomunicado y no puedo decir que me hacen..., y insiten que estsoy endrogado... que me seguiran cuando me vaya ... la policia terrorista es solo con miedo paso... y no me dejan de amenazar que me arrestaran...facismo","Jan 5, 2024 · 3:57 PM UTC",isolated,sad
@MarIA_ES23,¡No te quedes sin batería en tu móvil! Ahorrarás tiempo y evitarás el estrés de quedarte incomunicado. Siempre lleva un cargador portátil contigo. 🔋💡 #ConsejoDelDía #TipsParaLaVida,"Jan 5, 2024 · 12:04 PM UTC",isolated,sad
@m0ndkind,"una pensaría que vivir en un pueblo incomunicado del norte de extremadura le haría ahorrar pero claro, resulta que aquí veranean los ricos y está todo overpriced","Jan 4, 2024 · 9:54 PM UTC",isolated,sad
@davidjoelcr,"Que infierno fue estar sin celulae tanto tiempo,osea bien por que aprecie muchas cosas y mal por que estaba incomunicado con todo el mundo","Jan 4, 2024 · 4:12 PM UTC",isolated,sad
@RevRojas,Imaginate estar de vacaciones con tus niños bajo una nevada y que la compañía @LibertyPR te deje totalmente incomunicado. No internet. No GPS. Nada. Eso es lo que están viviendo en este momento mi familia. Dos llamadas al servicio al cliente y nada. Horrible.,"Jan 4, 2024 · 1:37 AM UTC",isolated,sad
@gsgustavoj,"Dios mio, necesito mi telefono. Estoy incomunicado cada vez que salgo. Hasta que llegue a casa.","Jan 3, 2024 · 8:27 PM UTC",isolated,sad
@nitronux,"La red de Orange hackeada. Una hora incomunicado. La peli de ""Dejar el mundo atrás"" haciéndose realidad.","Jan 3, 2024 · 4:23 PM UTC",isolated,sad
@ArtePersuasion,"""Pensar como un extraño significa ser creativo, mantener una perspectiva abierta y permanecer separado de los desafíos que enfrentas para resolver los problemas de manera más fácil y eficaz"".  - Robert Greene","Jan 6, 2024 · 3:27 AM UTC",isolated,sad
@YaramsiZur31026,Todos debemos estar juntos o seguramente todos terminaremos colgados por separado.– Benjamin Franklin.  #UnidosTodosX #DeZurdaTeam,"Jan 6, 2024 · 3:25 AM UTC",isolated,sad
@Sofia33126876,Les deseo lo mejor a los dos por separado que sean muy felices con quienes QUIERAN 💛 me voy,"Jan 6, 2024 · 3:19 AM UTC",isolated,sad
@MilagrosPoetto2,A ver aunque sea un baile como se llame no chantarle un pico como dice Cris algun dia podria darle a la cara Brenda y explicarle que no estan saliendo o lo que sea una lastima por Cristian ah brenda es bastante sensibles y es muy triste que esten separado los dos 💔,"Jan 6, 2024 · 3:17 AM UTC",isolated,sad
@Paul_727,"Hoy en autobi bajando San Cristóbal, me robaron Q1000, porque fui a pagar la colegiatura de mi hija, y el receptor me dice que faltan mil, pago más de (3k) de colegiatura, los cuales la secretaria y yo contamos el dinero, por separado. Aún así desconfiado los volví a contar sigue","Jan 6, 2024 · 3:13 AM UTC",isolated,sad
@LeonardoIsaura,"""Estas rocas contribuyeron más adelante a probar que la Antártida se había desgajado tectónicamente de un continente inmenso, del que Australia, la India, África, Madagascar y Suramérica se habían separado, desmigajado, perdido.","Jan 6, 2024 · 3:06 AM UTC",isolated,sad
@wiseaitana,mis compaamigos de laburo fueron ayer a la bresh (por separado) y me trajeron ambos mentos y chupetines porque se acordaron de mí al verlos porq siempre compro eso lloro literalmente mi momento medias de abejitas,"Jan 6, 2024 · 3:04 AM UTC",isolated,sad
@starpiisces,no puedo hablarte sin mandarte 7 mensajes  hablando así por separado,"Jan 6, 2024 · 2:47 AM UTC",isolated,sad
@alwaysgenn,No encontraba una película subtitulada hasta que me acordé que puedo descargar por separado la película en inglés y los subtítulos en español,"Jan 6, 2024 · 2:36 AM UTC",isolated,sad
@_MysticRomance,Pues menos mal que se han separado de la discografíca porque estaba hasta el mismísimo xoxo,"Jan 6, 2024 · 2:32 AM UTC",isolated,sad
@soppsichk,me escribio un wn q me dejo en ENVIADO como por 4 meses y me dice “holaa cuanto tiempo” si ctm como si te hubierai ido a la jungla 7 años sin tu consentimiento solo y desamparado te podi meter tu cuanto tiempo por el hoyette,"Jan 6, 2024 · 3:36 AM UTC",isolated,sad
@pump_scar,Gutz salvando a un desamparado que perdió su vape,"Jan 5, 2024 · 7:40 PM UTC",isolated,sad
@benisio78434,"Cuando el hombre cayere, no quedará postrado,Porque Jehová sostiene su mano. Joven fui, y he envejecido,Y no he visto justo desamparado,Ni su descendencia que mendigue pan. Salmos 37:24-25","Jan 5, 2024 · 2:56 PM UTC",isolated,sad
@o_0bearzzz,i cuando te sientas desamparado en la vida solo necesitas hacer roleplay con tu mjor amiga para manifestar (🕯️🕯️🕯️) una charla,"Jan 5, 2024 · 4:31 AM UTC",isolated,sad
@edu_98chancay,En estos últimos meses a lo mucho he visto 1 o 2 patrulleros de policía. Guayaquil totalmente desamparado.,"Jan 5, 2024 · 4:22 AM UTC",isolated,sad
@Alex_Ackxd,#QUACKITYPLEASE quiero la hamburguesa porque soy un pobre desamparado y no tengo que comer 🥺🥺🥺,"Jan 5, 2024 · 2:29 AM UTC",isolated,sad
@L_Bichan,"Sí, The Holdovers es muy buena, pero las fibras que toca Alexander Payne en The Descendants, con un Clooney magistral y desamparado, son tantísimo más profundas.","Jan 5, 2024 · 12:12 AM UTC",isolated,sad
@OrjuelaQ,"Que sé lo que significa estar al otro lado de la línea, solo, desamparado, con un hueco en el alma.","Jan 4, 2024 · 1:59 PM UTC",isolated,sad
@MiguelMajano28,Nunca me haz desamparado🙏🏽,"Jan 4, 2024 · 12:17 PM UTC",isolated,sad
@avalosnelson,"Lee la palabra de Dios ; Cerca de la hora novena, Jesús clamó a gran voz, diciendo: Elí, Elí, ¿lama sabactani? Esto es: Dios mío, Dios mío, ¿por qué me has desamparado?, Mateo 27:46","Jan 4, 2024 · 9:52 AM UTC",isolated,sad
@letters2thevoid,Ya voy hacer un apartado de dinero exclusivo para armar un equipo de audio de alta fidelidad.,"Jan 6, 2024 · 3:13 AM UTC",isolated,sad
@ConstitucionTST,"> Art. 144 Las Cortes Generales, mediante ley ________, podrán, por motivos de interés nacional: c) Sustituir la iniciativa de las Corporaciones ________ a que se refiere el apartado 2 del artículo 143.","Jan 6, 2024 · 3:08 AM UTC",isolated,sad
@LOVATICDCORAZ0N,Los de Movistar arena RECIÉN se acordaron de poner un apartado para poder crear la cuenta mientras esperabas en la fila y no estar creandola cuando estás comprando DESASTRE,"Jan 6, 2024 · 3:03 AM UTC",isolated,sad
@coneitcc,"Abro este apartado, para que díganme ""todo lo que piensan de mi y mi contenido"" de manera general...No me importa, quiero saber su verdad tanto malo como bueno...","Jan 6, 2024 · 3:00 AM UTC",isolated,sad
@_constitucion78,"> Art. 144 Las Cortes Generales, mediante ley orgánica, podrán, por motivos de interés nacional: c) Sustituir la iniciativa de las Corporaciones locales a que se refiere el apartado 2 del artículo 143.","Jan 6, 2024 · 2:37 AM UTC",isolated,sad
@lxzubatch,Hice un apartado a mis headcanons pq siempre se me pierden,"Jan 6, 2024 · 2:25 AM UTC",isolated,sad
@FerGal_25,"Pinche sistema de la vergaaaa y personal que tienes @TiendaSoriana @OrgSoriana como es posible que su sistema no pueda hacer el apartado de una pinche rosca,","Jan 6, 2024 · 2:05 AM UTC",isolated,sad
@_constitucion78,"> Art. 55.1. Los derechos reconocidos en los artículos 17, 18, apartados 2 y 3, artículos 19, 20, apartados 1, a) y d), y 5, artículos 21, 28, apartado 2, y artículo 37, apartado 2, podrán ser suspendidos cuando se acuerde la declaración del estado de excepción o de sitio en…","Jan 6, 2024 · 1:57 AM UTC",isolated,sad
@Easy_Peasy33,"Antes cuando mis papás discutían buscaban tener cuidado y apartado de mi hermano y de mi, pero con los años no se si piensen que ya porque crecimos ya no deben cuidar esas cosas.  Hoy discutieron de nuevo y me siento raro, tuve el valor de salir de mi casa. Solo huir de eso:)","Jan 6, 2024 · 1:21 AM UTC",isolated,sad
@DanyGlouber,Necesito presupuesto para hacerme lolas y luego de eso me pasen la página de #Los8EscalonesDelMillon ?  El apartado inscripción para ser más precisos. Se agradece un montón.  Buenas noches,"Jan 6, 2024 · 12:54 AM UTC",isolated,sad
@ddanimtzz,A ver pero ya sincero que sientes que haya rechazado tu propuesta,"Jan 6, 2024 · 3:31 AM UTC",isolated,sad
@sarvgz,"cómo es posible que haya rechazado una farra en un pueblo, me desconozco","Jan 6, 2024 · 3:29 AM UTC",isolated,sad
@YolandaSultanaH,CÁNCER: Cualquier acción que implique traicionar sus valores debe ser rechazado por usted. Cuidado con los futuro problemas de motricidad por culpa del sedentarismo. Tiene que lograr ese ascenso y para esto es importante mostrar todo su empeño.,"Jan 6, 2024 · 3:11 AM UTC",isolated,sad
@keftvwxyz_,"me acaba de salir una chica en tiktok q hace un año descubrio q su ex le ponia los cuernos porque encontro un pelo rubio de la ex en el asiento del coche. Acaba de contar q el chaval le ha comprado un McLaren y un anillo de compromiso y ha rechazado ambos, mi vida es to mediocre","Jan 6, 2024 · 2:58 AM UTC",isolated,sad
@Sebastian_Idc,Justo lo que necesitaba gracias x hacerme sentir rechazado,"Jan 6, 2024 · 2:53 AM UTC",isolated,sad
@bakxkats,"— No seas idiota, cualquiera que se me acerque con esas intenciones es rechazado. Ya tengo a mis dos chicos, no necesito nada más.  Para que se quede tranquilo. Sonríe al ver las marcas y besa su frente antes de acostarse al lado  — Y no me importa, por si alguien te mira de más.","Jan 6, 2024 · 2:37 AM UTC",isolated,sad
@adrianaaasg,Primer sixpack rechazado 🫡👍🏻,"Jan 6, 2024 · 2:12 AM UTC",isolated,sad
@FurioProud,Michael Jackson habría rechazado los masajes de menores que le ofreció Epstein.  “No me gustan las milf” habría señalado.,"Jan 6, 2024 · 1:51 AM UTC",isolated,sad
@facundus2,"<<Dios ama al hombre y necesita decir esta frase apasionadamente. Nos ama y mendiga nuestro amor. Él, este amante rechazado, se presenta para escuchar una palabra de arrepentimiento que expíe una vida de rechazos>>","Jan 6, 2024 · 1:32 AM UTC",isolated,sad
@CryptoMilox,El ETF de Bitcoin sera aprobado o rechazado por la SEC?  $BTC #Bitcoin #BitcoinETFs,"Jan 6, 2024 · 1:31 AM UTC",isolated,sad
@Nintendero13,"Mañana terminare el zelda(no al 100%) la verdad,el juego me encantó,hace mucho que no disfrutaba de un juego en solitario,me gustaría tenerlo al 100 pero no,pronto empiezan mis clases además que son muchas cosas que no pienso hacer,ahora me siento vacío,pensando y escuchando toda","Jan 6, 2024 · 3:38 AM UTC",isolated,sad
@Federic67743794,Es distinto estar solo a estar en solitario 👌,"Jan 6, 2024 · 3:29 AM UTC",isolated,sad
@AkermanRui,"""En el teatro silencioso de la existencia, las lágrimas ensayan su danza mientras el telón del alma se alza en un solitario acto."" -Poeta Errante","Jan 6, 2024 · 3:25 AM UTC",isolated,sad
@6zluz,Ayuda llevo 3horas jugando al solitario no puedo parar,"Jan 6, 2024 · 3:20 AM UTC",isolated,sad
@nyanbinarism,tan i dependiente i lono solitario😈😈😈,"Jan 6, 2024 · 3:10 AM UTC",isolated,sad
@siempre_lowkey,El camino del éxito es sacrificado y es solitario,"Jan 6, 2024 · 3:01 AM UTC",isolated,sad
@imnotvalentt,peter se hizo lobo solitario o que?,"Jan 6, 2024 · 2:59 AM UTC",isolated,sad
@MinNyu13,"Gente, BTS tienen si o si que subir de oyentes mensuales esto para mantener el hito que siempre a tenido BTS; no por motivación de superar a otro fandom, así que vayan transmitiendo los álbumes de BTS, hagan stream lo más que puedan y no dejen de lado los proyectos en solitario.","Jan 6, 2024 · 2:58 AM UTC",isolated,sad
@martubaez_,viernes 23:58  me puse a jugar al solitario se viene un nochon,"Jan 6, 2024 · 2:58 AM UTC",isolated,sad
@Riverorodz,"15 hits y 4 carreras. Querecuto con turnos de 2 y 3 hombres en bases. MVP de nuevo, de 4-4 y líder solitario con 17-0. AVG.000.   Henry Blanco dirigió más para CCS que el mismo Alguacil. 👏🏼","Jan 6, 2024 · 2:55 AM UTC",isolated,sad
