user,text,date,emotion,sentiment
@GaitiniJorge,"Veo desde hace días a Carlitos Maslaton,  Twittear sin descanso las 24 horas.  No hay peor cosa   que un hombre despechado","Jan 5, 2024 · 9:15 PM UTC",jealous,mad
@lentejuelassv,Veo mucha frase de luchona últimamente en mi TL. Es mi algoritmo el que anda ardido y despechado o también les pasa a ustedes?,"Jan 5, 2024 · 9:00 PM UTC",jealous,mad
@Yanina94455343,"#GranHermanoArgentina @GranHermanoAr @GranHermanoAc  Rosina esta Desconfiando de Alan.Ahora  Furia, si sabe lo que pasó Entre Alan despechado.Por Fin Gente! Se va a armar quilombo para Alan  😏","Jan 5, 2024 · 8:30 PM UTC",jealous,mad
@SentiArgos03,"17 cosas sobre mí.  1.1.83 m 2.23 3. Inseguro 4. Buen corazón 5. Cantar, escuchar música 6. ¿Eso existe?  7. Cantante 8. MLB, muchas de Pixar 9. MLB, 7DS 10. Marvel 11. Hijo 12. No lo diré aquí 13. 2 14. Pendulum 15. ♒️ 16. Muchas cosas😞😥 17. Alcohol 👏 y te mando las preguntas","Jan 6, 2024 · 3:54 AM UTC",jealous,mad
@xxchicomalo,"Eso de ser inseguro es pa los feos, a mi dame celos y te engaño alv","Jan 6, 2024 · 3:54 AM UTC",jealous,mad
@Dieg0rubilar,Ya fue esa de sentirme inseguro,"Jan 6, 2024 · 3:53 AM UTC",jealous,mad
@tonotoDPResivo,"Ay manes que me hacen sentir inseguro y otros que me hacen asombran con su apariencia y otros que me provocan cosa, y otros que meh","Jan 6, 2024 · 3:31 AM UTC",jealous,mad
@classicesar,En Noviembre me clonaron la tarjeta y me robaron $2600 🙄.  Hice mi descargo en el banco por lo inseguro que era guardar mi dinero en esa empresa ya que no me llegaron SMS de confirmación de las compras mayores a $500. (Tu reclamo está en proceso y dura 60 días me dijeron) 😒,"Jan 6, 2024 · 3:29 AM UTC",jealous,mad
@Tatianaa0406,"Hombre inseguro, no da para tener una mujer que todos miren.","Jan 6, 2024 · 3:11 AM UTC",jealous,mad
@Lucabustamantee,Que inseguro me siento🥺🤦‍♂️,"Jan 6, 2024 · 3:09 AM UTC",jealous,mad
@rosarioo08,todas las chicas lindas estuvimos con un feo inseguro con nariz de tucán,"Jan 6, 2024 · 2:59 AM UTC",jealous,mad
@Abigailbriisa0,Jamás t sientas inseguro que doy mi vida por voss y no va a haber uno igual a vos acá ni en mil años❤️‍🩹,"Jan 6, 2024 · 2:55 AM UTC",jealous,mad
@Tri_cromatico,No le hagan comentarios a la gente ansiosa porque uno es inseguro.,"Jan 6, 2024 · 2:46 AM UTC",jealous,mad
@BetoNue47774051,Manzana está poseido por la música jajajaja,"Jan 6, 2024 · 2:43 AM UTC",jealous,mad
@NIKTE2508,Y el dolor era como el fin del mundo.  Llega un momento en que hablar simplemente del dolor se vuelve redundante. Nadie sabe que existe un dolor de esta magnitud. Nadie. Es como estar poseído por demonios.,"Jan 6, 2024 · 1:29 AM UTC",jealous,mad
@advl_03,"No se asusten sino me reconocen, si mi gesto es diferente o si mi voz varía, no estoy poseído, ni estoy loco, ni oigo voces, juzgenme por mi discurso que no desvaria 💥","Jan 6, 2024 · 1:18 AM UTC",jealous,mad
@ttomirubio,Ajajaj McBride está poseído por Stephen Curry,"Jan 6, 2024 · 1:12 AM UTC",jealous,mad
@bighermanospam,"me fui a cocinar, volvi, y a bauti, lo habia poseido harry styles #granhermano","Jan 6, 2024 · 12:57 AM UTC",jealous,mad
@martimargo,yo creo q michael jackson tiene poseído al jung kook loco cuando lo veo bailando standing next ti you solo pienso en michael hace las mismas caras se mueve muy parecido basta,"Jan 6, 2024 · 12:16 AM UTC",jealous,mad
@CChenkuz,Hijo de Lucifer me tiene poseído,"Jan 6, 2024 · 12:13 AM UTC",jealous,mad
@TheHaplessBat,Paciencia y obediencia son virtudes que nunca he poseído la vdd,"Jan 6, 2024 · 12:06 AM UTC",jealous,mad
@whosincanje,"Chamas tengo la teoría loca de que mí padre está poseído, no se cómo explicarlo simplemente lo sentí pero cuando estoy con el siento algo muy feo cómo una premonición de que algo va a pasar y juro que puedo explicarto😐","Jan 5, 2024 · 10:36 PM UTC",jealous,mad
@gracexshwn,"la charla de esta tarde de los sucesos paranormales teniendo como conclusión que juanjo está poseído por una monja asesina,,,, ni en hollywood hacen scripts así de buenos, simplemente cine🚬","Jan 5, 2024 · 9:41 PM UTC",jealous,mad
@sebari95,Los radares de velocidad son la evidencia del afán recaudatorio compulsivo del Estado.,"Jan 6, 2024 · 2:48 AM UTC",jealous,mad
@ErkMario,"Por si no me conocen, tengo cara de bebé… de bebe...dor compulsivo! 🤭","Jan 6, 2024 · 1:45 AM UTC",jealous,mad
@MartinMiMoViera,Para las compras: puedo ser tan compulsivo como mi madre o tan codo como mi padre.,"Jan 6, 2024 · 12:12 AM UTC",jealous,mad
@cheesecake9823,"La música de Humbe es perfecta para mi corazón hopeless romantic, obsesivo, rogón, llorón, empático, vengativo, compulsivo, honesto. 🥹❤️‍🩹","Jan 6, 2024 · 12:03 AM UTC",jealous,mad
@Omarcillos,La etapa de comprador compulsivo se me acabó cuando recordé que en menos de 2 meses dejo de ser residente y debo encontrar trabajo.,"Jan 6, 2024 · 12:01 AM UTC",jealous,mad
@GeroFrete14,Puta madre me vi arcane (muy buena) y ahora mi celu piensa que soy un jugador compulsivo de lol,"Jan 5, 2024 · 11:05 PM UTC",jealous,mad
@opsiese,me cansé de ser comprador compulsivo,"Jan 5, 2024 · 10:56 PM UTC",jealous,mad
@EObeid54,"Tengo que dejar ser tan compulsivo, pero siempre veo algo que necesito!","Jan 5, 2024 · 10:19 PM UTC",jealous,mad
@_sergio_54_,mi hermano es un mentiroso compulsivo JAJAJAJAJA,"Jan 5, 2024 · 9:04 PM UTC",jealous,mad
@claudiolapostol,"Hay gobiernos con verdades a medias, mentirosos y este gobierno, comandado por un mitòmano compulsivo.","Jan 5, 2024 · 6:07 PM UTC",jealous,mad
@ESebasVLeal,Con el Diego:  Hay que jugar unos fifazos para entretenerse…  Proceden a jugar FIFA del modo más competitivo que puede existir,"Jan 6, 2024 · 3:55 AM UTC",jealous,mad
@FarollGMC,"Me sorprende lo competitivo que puedo llegar hacer. Cuando me pongo un objetivo lo doy todo. O lo logramos, o muero en el intento. Pero quedarme en la mitad, nunca. 👊🏽➡️","Jan 6, 2024 · 3:53 AM UTC",jealous,mad
@delcarpio1,"Veo mucha gente despreciando a Coquimbó Unido. Tendría cuidado que nos pinten la cara, ojo que es un equipo competitivo de la liga chilena.","Jan 6, 2024 · 3:45 AM UTC",jealous,mad
@josengote,tengo que alejarme de la idea de volverme a asomar al juego competitivo de pokemon por favor,"Jan 6, 2024 · 3:26 AM UTC",jealous,mad
@FPXDiego,pinché riot saca 100 campeones cada año y de esos 100 namas se juega uno en competitivo váyanse alaverga y piénsenle mas cabrones,"Jan 6, 2024 · 3:23 AM UTC",jealous,mad
@andylunaofc_,Cry el menos competitivo xd,"Jan 6, 2024 · 2:31 AM UTC",jealous,mad
@ImpuestosyE,"Muy competitivo el dólar que liquidan en Argentina (MEP) cuando se paga con Tarjeta de Crédito extranjera. $16.000 pesos, figuran como USD 16 dólares.  Antes, estar en Argentina era un calvario con los s pagos, porque si pagabas con TC, perdías un tercio de dinero. Ahora, sin efectivo, (tema inseguridad) y con el plástico, el turista no pierde ni un peso.  Un alivio extraordinario para el que viene a Argentina.  Muy bien eso, Prési Milei  @JMilei 👏","Jan 6, 2024 · 2:31 AM UTC",jealous,mad
@150bpmenjoyer,estoy en la mejor cita del mundo increible no la puedo estar pasándola tan bien pero vamos a jugar al pool y siento q mi gen competitivo va generar incomodidad,"Jan 6, 2024 · 2:22 AM UTC",jealous,mad
@alexisssem,"Loco yo no podría jugar con los Ateez, soy demasiado competitivo, no importa si eres mi bias igual te agarrare a palos","Jan 6, 2024 · 2:12 AM UTC",jealous,mad
@zam_nose,"Me renta dejar la ESO (estoy en 4to) para dedicarme full time al pokemon competitivo? estoy hasta los huevos del insti y creo que estoy a mi mejor nivel ahora mismo, y ayer con lo de KOI estoy muy motivado, respuestas serias pls","Jan 6, 2024 · 1:29 AM UTC",jealous,mad
@alisonsoaress1,Todo dolorido😣,"Jan 6, 2024 · 1:12 AM UTC",jealous,mad
@FrancoMorales92,"Y bueno después de mucho tiempo, caí en cama muy dolorido pero pronta recuperación ❤️‍🩹 🤒","Jan 6, 2024 · 12:40 AM UTC",jealous,mad
@rvbrii,estoy muy mayor he salido dolorido de los coches de choque de la feria :(,"Jan 6, 2024 · 12:08 AM UTC",jealous,mad
@_HornsUp,"Estoy... francamente bien ahora mismo; un poco dolorido, pero en el buen sentido. Dorian me tuvo ocupado por la tarde evidentemente. ¿Tú qué tal? ¿Has podido darle un tirón de orejas a Solas o sigue con el genocidio entre ceja y ceja?","Jan 6, 2024 · 12:05 AM UTC",jealous,mad
@CarlosCouselo1,"Cuánto podríamos crecer, si tan sólo nos volviésemos a ver. Crecer juntos como el trigo cuando el espíritu está dolorido. Crecer juntos como el mar, para nunca dejarnos de amar. Crecer juntos como el día, ser abrazo que de noche abriga. 💘🌊","Jan 5, 2024 · 8:16 PM UTC",jealous,mad
@HerrKADMKenerkz,"Cuando la pena nos alcanza por el hermano perdido cuando el adiós dolorido busca en la Fe su esperanza. En Tu palabra confiamos con la certeza que Tú ya le has devuelto a la vida, ya le has llevado a la luz. Ya le has devuelto a la vida, ya le has llevado a la luz","Jan 5, 2024 · 7:33 PM UTC",jealous,mad
@Jainko_Barik,"Anoche no me encontraba bien. Me sentía cansado y dolorido. Me acosté pronto y una idea genial me vino a la cabeza: tenía que empezar a fumar en pipa. Eso me daría un aire elegante, sofisticado y hasta cierto halo de intelectualidad, experiencia y misterio. ⬇️","Jan 5, 2024 · 5:01 PM UTC",jealous,mad
@pipotrash,aunk vaya dañando mi dolorido ser,"Jan 5, 2024 · 3:44 PM UTC",jealous,mad
@sanchez_milla21,Corpo todo dolorido 🙃😅,"Jan 5, 2024 · 3:08 PM UTC",jealous,mad
@samttez,"Quién se comió ayer volviendo del súper todo el chaparrón que cayó en Madrid por la mañana y hoy tiene todo el cuerpo dolorido y destemplado? Exacto, YO. Puto invierno😷🥶","Jan 5, 2024 · 2:42 PM UTC",jealous,mad
@lobitogus,#gelp No tenes una puta idea los días que estuvimos sin poder dormir mientras vos te sacas fotitos .  Y ahora en el 2024 con Rivotril en la mesa de luz.  Son unas bestias!!!,"Jan 6, 2024 · 3:55 AM UTC",jealous,mad
@lobitogus,#gelp Son un fracaso total Cowen. Vos y los aprendices de tu comisión directiva. Ya se. No te importa una mierda lo q pensamos. Son un pedo  en la sopa diría mi amigo Andres.,"Jan 6, 2024 · 3:52 AM UTC",jealous,mad
@Daircoon,Vamos a jugar a 20 corazones...bueno 20 son muchos que sean 7,"Jan 6, 2024 · 3:49 AM UTC",jealous,mad
@Mezcla_mzk,Que rico ver familiares que hace añisimos no ves y que te saluden con tanto amor,"Jan 6, 2024 · 3:48 AM UTC",jealous,mad
@lobitogus,"#gelp Pero claro. Ahora hay q tomar sopa.  A propósito pregunta finaciera:   Ya pagamos lo del Pampa Sosa, Gully y el Hdp de Sessa???  Siiii  Ahh bueno, nos quedamos más tranquilos.   Y los baños los terminaste???? Que obra por favorrrrrr!!!","Jan 6, 2024 · 3:47 AM UTC",jealous,mad
@lobitogus,"#gelp No te imaginas lo felices q éramos con Pipo y su equipo. Esperábamos q llegara el finde q viene, confiados, tranquilos y orgullosos de aquel equipo.  En realidad creo q vos también aunque no lo reconozcas","Jan 6, 2024 · 3:44 AM UTC",jealous,mad
@gai_strwbrry,A Mi crush infinito le gusto pescado rabioso Creo que podría casarme con ella en cualquier momento,"Jan 6, 2024 · 3:43 AM UTC",jealous,mad
@lobitogus,#gelp Todas buenas noticias Cowen!!! Se fue Tarragona Se fue Guiffrey (que pelotudo fuiste) Saravia no quiere estar más  Benja ni noticias  Sos un crackkkkkk!!!!!,"Jan 6, 2024 · 3:42 AM UTC",jealous,mad
@Juanchopeaaa,"Dia 1: HERMOSO Muy bello el mar con las olas y animalitos, de noche es mas hermoso. El momento de juego de mesa fue muy divertido y para repetir, aunque hubo uno que otro susto y habia algo de sueño el dia fue  hermoso en su totalidad 9.5/10","Jan 6, 2024 · 3:16 AM UTC",jealous,mad
@lobitogus,#gelp  Contanos Cowen. En qué actividad vamos a ser competitivos???? Tiro al blanco Bochas Pelota a pelota Teto Dale q nos interesa leerte SOS un presidente de lujo!!!,"Jan 6, 2024 · 3:11 AM UTC",jealous,mad
@dannabenz911x,"En esta vida no hay que tomarse nada per so nal, porque se vive amargado","Jan 6, 2024 · 3:50 AM UTC",jealous,mad
@Carlo9112Jose,"Y cuando te digan que tienes gustos raros, que la poesía erótica es para perversos degenerados, sonríeles y diles que es mejor estar loco que vivir amargado. Diles que el sexo es un arte obsceno que merece ser venerado, a veces suave y lento, a veces salvaje y acelerado...","Jan 6, 2024 · 3:48 AM UTC",jealous,mad
@braygomezz,Si no me conoces te pereceré amargado pero si llegas a conocerme te darás cuenta que soy todo lo contrario,"Jan 6, 2024 · 3:15 AM UTC",jealous,mad
@candelismo,"q feo ser espert osea sos un viejo pelado, facho, amargado, asqueroso, cínico y despreciable pidiendo cárcel o bala para todo aquel q piense distinto 🦕","Jan 6, 2024 · 2:53 AM UTC",jealous,mad
@AmargadoAbogado,"Cómo todo buen abogado, le voy a hacer cartita a Kelsen, no a los reyes magos.","Jan 6, 2024 · 2:40 AM UTC",jealous,mad
@AmargadoAbogado,"Osea que si voy a X establecimiento y compro todas las botellas de Double Black que tengan, para vender tragos en la esquina de mi colonia, ¿sería yo un ""acaparador encajoso""?   Chale. Si hay más whiskys, establecimientos, bares, tequila, ron, etc.","Jan 6, 2024 · 2:33 AM UTC",jealous,mad
@iAYAB0T,"Carla es mufa nunca nos tuvo fe y ahora morimos, matemoslo por viejo amargado","Jan 6, 2024 · 2:31 AM UTC",jealous,mad
@maticraxker,si no te gusta el reggaeton posiblemente seas un gordito compu amargado de la vida y con 0 contacto femenino,"Jan 6, 2024 · 2:02 AM UTC",jealous,mad
@ElTerrorizta,"Una cosa que e notado, es que si no se te cumple el sueño de lograrlo en la musica terminas amargado en tus 40’s a 50’s. Gracias a dios no tengo esa ilusion yo ya estoy contento con lo poco que e logrado y espero estar mas feliz en esas decadas. 😊","Jan 6, 2024 · 2:01 AM UTC",jealous,mad
@zuniga_edo,"Que bueno que te separaste Paula, eres demasiada mujer para un gueon tan amargado, inseguro, materialista, un gueon que como persona y ser humano es una mierda... Eres linda Paula, eres una mujer muy interesante. #PodemosHablarCHV","Jan 6, 2024 · 1:38 AM UTC",jealous,mad
@tracyeahh,"Oye esta última muela del juicio que me sacaron es la que más he “sentido”. Ha pasado una semana y si bien no he sentido un dolor fuerte, igual ha sido un poquito molesto. Hoy ya disminuyó harto sí, casi no sentí nada. La vez pasada me saqué las dos de abajo y nunca sentí nada.","Jan 6, 2024 · 3:57 AM UTC",jealous,mad
@makkomood,que molesto tener que andar controlando todo lo que decís porque a la mínima se ofenden...,"Jan 6, 2024 · 3:54 AM UTC",jealous,mad
@vanecrssk,Odio sentir que molesto :c,"Jan 6, 2024 · 3:49 AM UTC",jealous,mad
@PandaMesta,Después de varios comentarios agrios y hate respecto a Costco he llegado a la conclusión de que las “Nenis” deben ir a chingar a su madre y que dan asco.,"Jan 6, 2024 · 3:46 AM UTC",jealous,mad
@Emchg2003,"Perdón no debí buscar, pero dónde busco si no hay donde, comprendo y no molesto mas","Jan 6, 2024 · 3:46 AM UTC",jealous,mad
@trementyna,"Algo que me parece increíble y muy molesto de Xochimilco es que no hay tacos ni cerca, ni buenos, ni nada.","Jan 6, 2024 · 3:44 AM UTC",jealous,mad
@kizscoups,"nO SE OUEDE SER MÁS MOLESTO MARICON, TE DIJEBQ ESTOY HACIENDO TAREA DEJA DE CHINGARME LA MADRE","Jan 6, 2024 · 3:42 AM UTC",jealous,mad
@xnt,Melchor: grax por su compra  Baltazar: sí lo molesto con su ticket,"Jan 6, 2024 · 3:38 AM UTC",jealous,mad
@TsadValen,Le molestó que escuche miranda cus I'm healing 💋,"Jan 6, 2024 · 3:37 AM UTC",jealous,mad
@Biancaoros20,Me párese re injusto que cuando las mujeres opinemos algo xq nos molesta ya se enojan y ya nos tratan mal 🤷😂 Solo fue un comentario y si te molesto xq será verdad ? 🤷😂😂,"Jan 6, 2024 · 3:36 AM UTC",jealous,mad
@camilao2203,mi sueño frustrado es que me hagan una fiesta sorpresa pero bien bien,"Jan 6, 2024 · 3:47 AM UTC",jealous,mad
@cvlstes,me sueño frustrado es tener sexo con una mujer,"Jan 6, 2024 · 3:41 AM UTC",jealous,mad
@anac_atencia,"Quiero unos patines, ese siempre ha sido mi regalo frustrado 😩 🤣","Jan 6, 2024 · 3:33 AM UTC",jealous,mad
@josuenrikee,"amigo q hueso que estoy en el bass, toy frustrado","Jan 6, 2024 · 3:24 AM UTC",jealous,mad
@Sorto_SLV,"Pensé que me había vuelto mejor por mi forma de afrontar últimamente las cosas pero no, estoy tan frustrado que bloqueo todo porque no tengo la intención de lidiar con algo.","Jan 6, 2024 · 3:19 AM UTC",jealous,mad
@Zazuhb02,Mi sueño frustrado no era ser gótica era ser romántic goth,"Jan 6, 2024 · 3:12 AM UTC",jealous,mad
@starsaest,Perdonen pero mi shipp frustrado siempre va ser Rosina y Nico #GranHermano,"Jan 6, 2024 · 3:06 AM UTC",jealous,mad
@CarlosR68486255,Frustrado y la csmr,"Jan 6, 2024 · 3:05 AM UTC",jealous,mad
@KellyLinda59210,mi sueño frustrado es que me organicen un cumpleaños sorpresa,"Jan 6, 2024 · 3:05 AM UTC",jealous,mad
@st_chinchilla,"Mi sueño frustrado es haber estudiado alguna de las carreras que quería: comunicación, arquitectura o diseño gráfico, pero pues 🫤","Jan 6, 2024 · 3:01 AM UTC",jealous,mad
@Owie_Hops,"Una cosa que digo de mí es que no soy una mierda de persona(en el sentido de que soy un don nadie) sino que simplemente no me han permitido desarrollarme igual que los demás y eso ha afectado mi vida, ahora que soy un adolescente tengo el miedo de llegar a ser adulto dominando-","Jan 6, 2024 · 3:34 AM UTC",jealous,mad
@_iAcenixCat_,"este tweet esta programado!   tal vez cuando lo publique el twt, este dormido o este afectado por la crema de whisky que me tome xD","Jan 6, 2024 · 2:06 AM UTC",jealous,mad
@CriptoClifford,"El protocolo DeFi Gamma Strategies se ve afectado por un hackeo que permitió a un atacante el robo de más de 1500 ETH, una pérdida de alrededor de 3,4 millones de dólares","Jan 6, 2024 · 1:57 AM UTC",jealous,mad
@AleCuchoi,Vine a una estación de servicios y solo aceptan pagos en efectivo y toman nota en un cuadernillo para su inventario.  Motivo: “no hay sistema”.   Este tema del Ransomware está afectado mucho.  Ojalá puedan resolverlo. Amén 🙏🏽,"Jan 6, 2024 · 1:12 AM UTC",jealous,mad
@alejoxfz,"Mañana lo voy a pasar muy mal, mentalmente creo que voy a estar muy afectado, no quiero ni hablar con nadie ni interactuar con nadie, no se como lo voy a hacer, pero va a ser muy difícil, siento que voy a tener ganas de llorar todo el rato","Jan 6, 2024 · 12:26 AM UTC",jealous,mad
@SANTOAUGURIO,— orando ya ni se que oración estoy afectado —,"Jan 6, 2024 · 12:22 AM UTC",jealous,mad
@HebWQS,"Pensar en el bienestar de los demás y olvidar el mío es siempre mi error, porque ni siquiera yo veo lo afectado que estoy hasta que colapso","Jan 6, 2024 · 12:11 AM UTC",jealous,mad
@JaviCuervoOT,Quiero confirmar que mi estado actual de embriaguez de sábado no ha afectado al votar a Violeta de fav #OTDirecto5D,"Jan 6, 2024 · 12:00 AM UTC",jealous,mad
@JuanRiestra58,"Pero que manflorón canturreador insoportable, afectado y pelotudo es Fernando Dente.","Jan 5, 2024 · 11:27 PM UTC",jealous,mad
@hipsterkyooko,"Yo sólo les digo que sus chistes transfóbicos no sólo afectan a las personas trans, si no que siguen alimentando al estigma de la autolesión y suicidio. El grupo más afectado por el suicidio son los hombres de 45-55 años, así que awas, AWAS.","Jan 5, 2024 · 11:27 PM UTC",jealous,mad
