user,text,date,emotion,sentiment
@AlexanderPe20,Que pendejo es trabajar en el centro de tu ciudad… te das cuenta de absolutamente todo,"Jan 6, 2024 · 3:46 AM UTC",stupid,sad
@alerpnc,no es tu culpa x ser bella es la mia x ser pendejo,"Jan 6, 2024 · 3:46 AM UTC",stupid,sad
@minhogalaxies,"Dos de la mañana y ya tengo a un paciente desorientado (desde hace rato) pero ahora se ha arrancado la vía y la metió en el cajón. Que no pasen más desgracias, por favor.","Jan 6, 2024 · 1:29 AM UTC",stupid,sad
@DeibsEl,Me levante tan desorientado marica que mi mama me llamo y pense que era el dia siguiente a las 6 am,"Jan 6, 2024 · 12:15 AM UTC",stupid,sad
@santiagoangelp,"Mi columna de mañana en La República se llama ""Un presidente desorientado"". La primera del 2024. Mañana nos leemos.","Jan 5, 2024 · 11:09 PM UTC",stupid,sad
@joaquintuitero,"Me cuesta tanto actualizarme cuando despierto después de dormir, demasiado desorientado","Jan 5, 2024 · 11:03 PM UTC",stupid,sad
@ania57418107,"Pobrete! cuando eres un crio,tener la responsabilidad de una madre como estaba la suya,debe ser horroroso.Cómo no va a ser un chico triste y desorientado? Parecéis lobos hambrientos,los colaboradores .Un poco de compasión no os vendría mal#DeViernes5E","Jan 5, 2024 · 10:02 PM UTC",stupid,sad
@pradarsace,desorientado cayendo en los brazos del primer hombre que vea,"Jan 5, 2024 · 9:58 PM UTC",stupid,sad
@Rojas_posTobon,Entre más desorientado mejor la siesta,"Jan 5, 2024 · 9:22 PM UTC",stupid,sad
@claudiablumc,Hace más de 15 días fue el “cónclave” de Petro para evaluar ministros. nada ha pasado. ¿Será que está tan desorientado que piensa que su gabinete está bien conformado? ¿El desastre de Mindeportes y la licitación de pasaportes no merecen un cambio en esas carteras?,"Jan 5, 2024 · 8:35 PM UTC",stupid,sad
@ciudadanodeso,@guajirabikechallenge hola,"Jan 5, 2024 · 6:41 PM UTC",stupid,sad
@Lucas26556905,"Pa que fume ese maldito cogollo, me dejo desorientado jajajajajaja","Jan 5, 2024 · 5:38 PM UTC",stupid,sad
@MikeBaVi,"Este 2024 ha empezado muy mal. Mi coche aun descompuesto, estoy enfermo, reaparece gente que no debería, mis hermanos se regresan a EU...  Es imposible no sentirme un poco desconcertado","Jan 6, 2024 · 1:47 AM UTC",stupid,sad
@JoelHB10,Desconcertado de la realidad que vivo y mi subconsciente.,"Jan 5, 2024 · 11:50 AM UTC",stupid,sad
@FlorVega2601,"A veces uno se siente desconcertado,porque no entendemos nada de lo que hacemos.  El día pasa tan rápido. Y la vida también","Jan 5, 2024 · 3:17 AM UTC",stupid,sad
@Marquitoo007,"Que es Estar tristes o enojado? Sentir remordimiento o estar frustrado ? Quiza ninguna sea la respuesta estoy desenfocado, a lo mejor estoy desconcertado? Nada mejor me quedo callado...","Jan 5, 2024 · 2:37 AM UTC",stupid,sad
@Alexlamatraca,Estoy nomas un poquito desconcertado por eso que dijiste que no harías,"Jan 4, 2024 · 6:55 PM UTC",stupid,sad
@gonzarasa,Estoy totalmente desconcertado hoy ☹️,"Jan 4, 2024 · 3:30 PM UTC",stupid,sad
@cristiandos0221,"El chino bobo está desconcertado, su cara fue cine 🚬🚬 #granhermano #gh23","Jan 4, 2024 · 3:15 AM UTC",stupid,sad
@camilamooo,el licha se hace el desconcertado y re que nico le habia susurrado a el kjjjjj,"Jan 4, 2024 · 1:37 AM UTC",stupid,sad
@xEndlessDream_,"─── Tenue y desconcertado suspiro escapó de sus labiales  ───.  Mi intuición casi nunca me falla, quizá sea lo bueno de haber vivido tanto tiempo. ᅠ","Jan 3, 2024 · 10:40 PM UTC",stupid,sad
@juanjorpas,Es un golazo pero la falta de contundencia (contundensia) es desesperante. El equipo se ha caído desde el empate y los cambios dignos de un demente han desconcertado aún más al equipo.,"Jan 3, 2024 · 10:26 PM UTC",stupid,sad
@VanBlackx,"He perdido varias oportunidades, ya no va a pasar más","Jan 6, 2024 · 3:49 AM UTC",stupid,sad
@jusanz11,No quiero saber de cocina por todo lo que cociné en cuarentena. El mundo ha perdido una buena chef 🧑‍🍳.   🌚🤷🏻‍♀️😹,"Jan 6, 2024 · 3:49 AM UTC",stupid,sad
@T_Alvarino,Ando buscando lo que no se me ha perdido,"Jan 6, 2024 · 3:47 AM UTC",stupid,sad
@laemmapa,aca hablando cn el hermano perdido de ke personaje,"Jan 6, 2024 · 3:47 AM UTC",stupid,sad
@FatimaMG,"🇨🇴 Que se siga luchando por los Juegos Panamericanos @petrogustavo, que no se dé nada por perdido. A los que siempre hemos recibido ‘Noes’ y rechazos y los tenemos que convertir Síes. Miles de veces se lucha. @AlejandroChar NO tirar la toalla. Barranquilla lo merece!!!","Jan 6, 2024 · 3:46 AM UTC",stupid,sad
@morningstars_1,con algunas personas perdemos el tiempo con otras perdemos la nocion del tiempo y con otras recuperamos el tiempo perdido  #BambaşkaBiri,"Jan 6, 2024 · 3:46 AM UTC",stupid,sad
@Daanniiss17,Por andar buscando lo que no se me ha perdido,"Jan 6, 2024 · 3:46 AM UTC",stupid,sad
@ceciliadelcid12,"La verdad no me comporte como mamá me enseño, pero estaba perdido y aún sigo perdido, lo siento mi amor","Jan 6, 2024 · 3:45 AM UTC",stupid,sad
@JugadaSeguraVip,"Leyendo las tantas locuras sesgadas por el fanatismo dónde se le echa la culpa a Henry Blanco por haber perdido el juego de hoy dónde por lo general Lara da 14 hit y no dió el batazo oportuno, y de igual manera el tiro malo del Short a primera son hechas por jugador, no por el MG","Jan 6, 2024 · 3:45 AM UTC",stupid,sad
@ddtm2003,Oigan que el Lara Termino Primero en clasificación para Round Robin y ahorita a perdido los 4 juegos siendo último,"Jan 6, 2024 · 3:44 AM UTC",stupid,sad
@Antimamerto_,No se ha terminado la primer semana del año y @petrogustavo ya lleva un mega escándalo. Por trabajo no se preocupen señores periodistas que este atolondrado es una máquina para generar escándalos.   @NestorMoralesC @VickyDavilaH @darcyquinnr @gusgomez1701,"Jan 6, 2024 · 12:08 AM UTC",stupid,sad
@Pame_Yousaf,La voz de mi novio en inglés me excita.,"Jan 4, 2024 · 9:38 PM UTC",stupid,sad
@Saritaminuwu,"Se lo que vas a decir papá y créeme, estoy de acuerdo contigo. No hay excusa para lo que acabo de hacer. Fui un inmaduro y atolondrado, y en verdad lo siento. Yo sólo...espero que a pesar de todo me des una oportunidad, Que, admito, no merezco.","Jan 4, 2024 · 4:16 AM UTC",stupid,sad
@SrRodriguez22,"Putas madres, ya van varios mjes x  @WhatsApp o @telegram  para invitarme a obtener $$$ extra dando like's a publicaciones. ¿Saben que? Hay 30M de pendejos que creen en @lopezobrador_ vayan y chinguenlos a ellos, YO si me baño si estudie y no estoy atolondrado ni atolizado","Jan 3, 2024 · 4:39 PM UTC",stupid,sad
@hectorotonelli,Cuando se fue Fernandes un kilo de yerba valía $850 y ahora que está este loco una vergüenza un kilo de yerba vale la más barata $2.550 da vergüenza este atolondrado,"Jan 3, 2024 · 2:44 PM UTC",stupid,sad
@brunormedina,"Soy tan tarao, que hice hervir huevos y en un momento de salir atolondrado, los guardé entreverados con el resto.   Ahora no sé cuál es crudo y cuál cocido 😞","Jan 2, 2024 · 10:03 PM UTC",stupid,sad
@mneptunita,soy 1 pendejo fantasioso poco aterrizado soñador idealista atolondrado obsesivo desgraciado crédulo,"Jan 2, 2024 · 1:39 AM UTC",stupid,sad
@GlxmourQueen,"Lo que pasa después de trabajar con un titán, se vuelve atolondrado #nv","Jan 1, 2024 · 9:03 PM UTC",stupid,sad
@Pame_Yousaf,Que chingue a su madre el choripan.,"Dec 30, 2023 · 8:45 PM UTC",stupid,sad
@Trichxs,"Un momento atolondrado.. nerviosos .. con expectativas y verguenza de halagar, por si esta acostumbrado a algo mejor .. verguenza de no saber.. de quedar en falta ..","Dec 30, 2023 · 1:05 PM UTC",stupid,sad
@Larry_Lyndon,El último año y medio ha sido un laberinto desorientador.,"Jan 4, 2024 · 5:13 AM UTC",stupid,sad
@angserranoz,Es muy desorientador que hoy básicamente sea JUEVES 😵‍💫,"Dec 6, 2023 · 1:41 PM UTC",stupid,sad
@IzhanPerezgc,"Es cierto que la opresión de las mujeres ha sido horrible a lo largo de la historia.  Sin embargo, no me gusta nada cuando la crítica se centra en el concepto de ""derecho"" en clave universalista. Es desorientador y anacrónico. Creo que se pierde mucho +","Nov 8, 2023 · 1:46 PM UTC",stupid,sad
@ladept_,Estoy hasta el pot*rro del desorientador de mi cole. Se cree por encima de los maestros (dicho por él). #maestros #escuela #indignada,"Oct 30, 2023 · 1:45 PM UTC",stupid,sad
@accounttoventt,"Solo te pido una señal, un incentivo para poder seguir adelante en este camino que recorrí durante todo este tiempo, camino desorientador irregular pero esclarecedor, dame las fuerzas y la seguridad en mi para seguir aquí","Oct 21, 2023 · 4:57 AM UTC",stupid,sad
@candemart2,Es realmente desorientador y desolador cómo nos rompemos el orto por llegar a fin de mes y que nunca alcance. Sumale que las elecciones lejos están de representar esperanza o cambios dios que triste que estoy,"Oct 11, 2023 · 2:29 AM UTC",stupid,sad
@MelaniDioi,"el panorama es totalmente desorientador, una tristeza la verdad","Oct 10, 2023 · 3:54 PM UTC",stupid,sad
@NatMarulandaR,Despertarse en la noche es lo más desorientador de la vida jajajajajj creí que eran las 5am 😭,"Oct 8, 2023 · 2:39 AM UTC",stupid,sad
@azulure_13,"Llega un momento en el que uno siente que no es  su propio camino el que esta haciendo, sino el camino de las expectativas de los demás ... Despertar de ese mood es desorientador, doloroso pero tan necesario. La pregunta siguiente es : ¿Qué quiero hacer de mi destino?","Sep 5, 2023 · 7:21 PM UTC",stupid,sad
@marianapalova,"Es muy... desorientador despertar por las mañanas sin la presión de la deadline. Para los que fueron siguiendo mi descenso a la demencia este último año, comprenderán lo mucho que me inquieta la idea de que en pocas semanas voy a tener que sentarme a escribir una nueva novela.","Sep 5, 2023 · 3:13 PM UTC",stupid,sad
@_carlosrincones,otra vez que vemos el amanecer desperté contigo enredado en tu piel  mami yo no se cuando esto vuelva a ser es que la vida es corta desnúdate otra vez,"Jan 6, 2024 · 2:53 AM UTC",stupid,sad
@1germantoro,Me desperte contigo enredado a tu pieeel,"Jan 6, 2024 · 1:05 AM UTC",stupid,sad
@Zane1673352,"- Yo tampoco, lo vine siguiendo y logramos quitarle un plástico enredado en la cola.  Explica dando toquecitos con el dedo al animal.","Jan 6, 2024 · 12:42 AM UTC",stupid,sad
@AnDriuX,"¿Cómo va su 2024? El mío como enredado, pero algo se hace.","Jan 5, 2024 · 11:53 PM UTC",stupid,sad
@Marotias87,"Estaba renegando porque la nena tiene asqueroso el pelo de enredado y todavía con las trenzas y mi hermano dice ""y bueno a vos te gusta dejarla una semana"". Sin comentarios la verdad","Jan 5, 2024 · 11:45 PM UTC",stupid,sad
@historiamedcol,Cuando vean a alguien enredado o complicandose. No lo regañen o lo presionen.  Enseñenle a como manejar la situación y como resolverlo manteniendo la calma.  Recuerda... En algun momento tu estuviste la misma situación.,"Jan 5, 2024 · 10:43 PM UTC",stupid,sad
@hectorey11,"San Lombana le dice ladrón o ladrona al que él le da la gana,cuando a él le da la gana y como a él le da la gana  Ah..pero sale un simple videito🥃 bien happy🥃hablando lento🥃 enredado🥃con la mirada perdida🥃y ya llevan 5 días: Ay Dios mio😭😭😥están haciendo campaña sucia😥😢","Jan 5, 2024 · 9:46 PM UTC",stupid,sad
@CHUYAMINO,¿Habla muy enredado? Perdón.,"Jan 5, 2024 · 9:28 PM UTC",stupid,sad
@Comounabomba_,Cómo hacen las q usan pelucas o extensiones para no tenerlo enredado 24/7 no entiendo,"Jan 5, 2024 · 9:00 PM UTC",stupid,sad
@thysla,"De 88millones bajó a 14 de un día para otro, tantos números lo tienen enredado 😏","Jan 5, 2024 · 8:47 PM UTC",stupid,sad
@Z_aleksei,"Donde se que lo de los rituales de Epstein son paja? Ningún pagano comprometido al  nivel de hacer sacrificio de niños lo hará en nombre de una entidad que su unica referencia es bíblica, apenas un dios obscuro cananeo (de paso) y cuyo dominio nisiquiera está claro.","Jan 6, 2024 · 3:27 AM UTC",stupid,sad
@DanielSantosHz,"Miro luces en lo obscuro, mami tú eres mi conjuro, tu cintura me pone relax","Jan 6, 2024 · 3:26 AM UTC",stupid,sad
@MarkoLaraCorp,Entre el resplandor de mil soles bajo el obscuro manto de la noche entre el ruido ensordecedor y las multitudes andando solo tu mirada prevalece solo tu sonrisa ilumina La estrella más hermosa en la GALaxia la estrella más hermosa la dueña de mis pensamientos.,"Jan 6, 2024 · 2:59 AM UTC",stupid,sad
@aphroditessbaby,"Adiós cabello rubio, hola castaño obscuro (Halaguenme)","Jan 6, 2024 · 2:53 AM UTC",stupid,sad
@woongmiep,Nomás uso el tema obscuro en las noches pq si no paso a 47828282 de miopía,"Jan 6, 2024 · 2:02 AM UTC",stupid,sad
@MiguelTova9,Prefiero lo obscuro pero contigo todo lo ilumino🤍,"Jan 5, 2024 · 10:25 PM UTC",stupid,sad
@danha_gmz,me mama el cabello obscuro pero como que el rojo se me veía mejor,"Jan 5, 2024 · 9:00 PM UTC",stupid,sad
@tattounique,indo no parque e levando a hq☝🏻☝🏻,"Jan 5, 2024 · 8:31 PM UTC",stupid,sad
@lillyfuentess,Me frustra tener que hacer el proceso de elección de paleta de color para algún logotipo.  Creo que soy pésima para los colores.   Por eso me la vivo vistiendo puro color obscuro.   Bi bala ovskuridat.,"Jan 5, 2024 · 8:29 PM UTC",stupid,sad
@monty_moon,que mierdísima que a las 6pm ya este obscuro 😭,"Jan 5, 2024 · 5:35 PM UTC",stupid,sad
