user,text,date,emotion,sentiment
@JrVonDoom,Una de las ventajas de vivir al lado del Seguro Social es que cada que pasas por esa banqueta hay alguien vomitando en ella.  Si sales adormilado en ese preciso momento te abitachas.  Es eso o pisar algo asqueroso.,"Jan 3, 2024 · 10:47 PM UTC",sleepy,sad
@distivesoul,"Restriega su ojo derecho mientras con la zurda peinaba su cabello, aún adormilado.   ━━━━ Buenos días.","Jan 3, 2024 · 3:44 PM UTC",sleepy,sad
@RokCK,"Estoy adormilado. Un vato del team dijo algo así: ""Whenever you have a chance, can you check on rkngbfla?"" Y yo de: ""Check on qué?"" 🥹","Jan 3, 2024 · 3:20 PM UTC",sleepy,sad
@AjedrezProfesor,"Me decidí...no voy a costa...con tan poco espacio en la arena, tengo temor que si me quedo adormilado...me pisen las bo...  🤣","Jan 2, 2024 · 9:44 PM UTC",sleepy,sad
@OscarRe40847541,tengo muchas ganas de ver el final de skins pero tengo medio sueño estos días entonces no la quiero ver adormilado:(,"Jan 2, 2024 · 6:16 AM UTC",sleepy,sad
@miss_dramma_Dr,"Llevo un año de paranoias que cansado, ¿cómo aguantan tantos años en el activo trabajando así!? 🫤 con razón uno acaba bien crazy","Jan 6, 2024 · 3:46 AM UTC",sleepy,sad
@antobellaaaaa,Estoy cansado jefe,"Jan 6, 2024 · 3:46 AM UTC",sleepy,sad
@Blue4Luve,Estoy cansado jefe. @danteauthor,"Jan 6, 2024 · 3:46 AM UTC",sleepy,sad
@Xulebi,Estoy cansado jefe 2,"Jan 6, 2024 · 3:45 AM UTC",sleepy,sad
@loopessz1,to cansado teo,"Jan 6, 2024 · 3:45 AM UTC",sleepy,sad
@R3ARAU7O,Cansado,"Jan 6, 2024 · 3:44 AM UTC",sleepy,sad
@JFernandorr_,Ya estoy cansado con todo.,"Jan 6, 2024 · 3:43 AM UTC",sleepy,sad
@diegomita777,Dios que cansado estoy de verdad,"Jan 6, 2024 · 3:43 AM UTC",sleepy,sad
@fstgimenez,Que día horrible estoy muy cansado,"Jan 6, 2024 · 3:43 AM UTC",sleepy,sad
@esquizomits,estoy cansado pepe,"Jan 6, 2024 · 3:42 AM UTC",sleepy,sad
@udlaspalmasNET,⏱️ 70' | 1-1 | Fatigado el equipo amarillo. Recupera muy rápido el FC Barcelona. Partido de apretar los dientes.  #LasPalmasBarça | #VamosLasPalmas,"Jan 4, 2024 · 10:08 PM UTC",sleepy,sad
@iam_angelicaaaa,"Two gun Crowley en medio de un tiroteo y estando a punto de morir escribió en una carta: ""Tengo bajo la ropa un corazón fatigado, un corazón bueno: un corazón que a nadie haría daño"".  Todo un escorpio de su parte.","Jan 4, 2024 · 2:38 PM UTC",sleepy,sad
@nosoyslime234,IMPOSIBLR JUGAR OSU CON EL ANTEBRAZO FATIGADO,"Jan 4, 2024 · 2:13 PM UTC",sleepy,sad
@julieth_M98,"“Tengo bajo la ropa un corazón fatigado, un corazón bueno: un corazón que a nadie haría daño”.","Jan 4, 2024 · 11:58 AM UTC",sleepy,sad
@norlex1508,"Partido espeso, típico de la vuelta de los polvorones.  3 ptos, campeones de invierno y el sábado, Copa.  Muy flojos Modric y Fran  Rodry y Vini, con ganas y sin acierto.  Bellingham algo fatigado, Kroos y Fede, ni bien ni mal  Rudiger, soberbio y Tchou, cumplidor junto con Carva","Jan 3, 2024 · 8:13 PM UTC",sleepy,sad
@SweetTiredness,"Estoy fatigado, no creo ir al gym (excusa para no hacer piernas)","Jan 3, 2024 · 1:10 PM UTC",sleepy,sad
@EzeSanchez16,Lo fatigado que tengo los brazos quizás esos 8mil litros vinieron con delay,"Jan 3, 2024 · 1:47 AM UTC",sleepy,sad
@AdeJesusCas,"Mi borde interno se encuentra completamente fatigado, por lo tanto soy baja por los siguientes 15 días","Jan 2, 2024 · 11:30 PM UTC",sleepy,sad
@JPrgrm,Yo moriré no importa que me vea fatigado hasta el cansancio máximo.,"Jan 2, 2024 · 2:39 PM UTC",sleepy,sad
@Lentejitas,"""La arena del desierto es para el viajero fatigado lo mismo que la conversación incesante para el amante del silencio."" - Proverbio persa  Buenos días, buena gente","Jan 2, 2024 · 7:38 AM UTC",sleepy,sad
@cagasoNath,"Que flojera da buscar pareja a esta edad, ya todxs tuvieron experiencias horrendas que nos traumaron","Jan 6, 2024 · 3:44 AM UTC",sleepy,sad
@kiwifields4ever,que FLOJERA lavar mis zapatos que están lleningos de barro hasta adentro,"Jan 6, 2024 · 3:43 AM UTC",sleepy,sad
@ebervega_95,Dios quítame la flojera en el día de piernas 😫,"Jan 6, 2024 · 3:42 AM UTC",sleepy,sad
@GaboDazaG,"Pensamiento de izquierda:  No puede ser que mis malas decisiones, mi flojera y mi mediocridad hagan que no tenga plata. Eso no puede ser. Yo jamás puedo estar equivocado  El mundo es el que está en contra mía, es ese capitalismo el que me explota. Hay que cambiar el mundo (yo no)","Jan 6, 2024 · 3:39 AM UTC",sleepy,sad
@Sabrycabj122,"No es flojera, es un estado de ahorro de energía corporal.","Jan 6, 2024 · 3:38 AM UTC",sleepy,sad
@Keissy_2006,"Chama descansa, no entiendes que das flojera?","Jan 6, 2024 · 3:37 AM UTC",sleepy,sad
@ccaus__,me puse a pelear con alguien en mi main y me da hasta flojera entrar pq pelea por pendejadas 😭😭😭 🦒,"Jan 6, 2024 · 3:36 AM UTC",sleepy,sad
@RobMoon_Z,"Holaaa, hoy tuve la idea de subir colabos no terminadas o colabos que no saldrán o simplemente cosas que grabé para probar, tal vez suba más con el paso de los días pq ahorita me da flojera subirlas todas xdxd, pero aquí tienen algunas je","Jan 6, 2024 · 3:35 AM UTC",sleepy,sad
@kizscoups,a veces quisiera cambiarme de cuenta pero me da tanta flojera y luego me desaparezco 5 años,"Jan 6, 2024 · 3:30 AM UTC",sleepy,sad
@karlaherrera3,Tengo antojo inmenso de algo pero me da mil flojera sacar la camioneta e ir al Oxxo..🫠,"Jan 6, 2024 · 3:30 AM UTC",sleepy,sad
@ledafolle,"La noche estaba apacible y fresca, pero ya asomò la lluvia 🌧🌧, ayer lloviò y cayò 28 ml. de agua lluvia. Como dicen los españoles joder joder 🤣🤣","Jan 6, 2024 · 2:20 AM UTC",sleepy,sad
@aislamient0,"Ah, ojalá poder guardar el día de hoy en un lugar de mi cabeza que pueda verlo siempre y volver a sentirme igual de apacible y feliz.","Jan 6, 2024 · 2:20 AM UTC",sleepy,sad
@dthloyal,"Por primera vez, indagaciones rondan dentro de la psique del azabache. Una imperiosa sensación lo instiga a desplazarse el dorso de la extremidad contra las hileras rebeldes de su prolongada cabellera, cual crío inquieto. En medio del apacible monólogo del cobrizo, la ».","Jan 6, 2024 · 1:23 AM UTC",sleepy,sad
@Migue_CD,"Es una día fantastico hoy, todo fluye constante y apacible.","Jan 5, 2024 · 4:06 PM UTC",sleepy,sad
@KevinPilay2,"Sois prontos en cometer iniquidad, pero lentos en recordar al Señor vuestro Dios. Habéis visto a un ángel; y él os habló; sí, habéis oído su voz de cuando en cuando; y os ha hablado con una voz apacible y delicada, pero habíais dejado de sentir,  1 Nefi 17:45","Jan 5, 2024 · 12:00 PM UTC",sleepy,sad
@AlmeryzDv,"""De manera apacible, se puede sacudir el mundo"" MG","Jan 4, 2024 · 6:53 PM UTC",sleepy,sad
@Lucrebasaglia,"Es impresionante el odio q me generan los caniches; ladran PORQUE SÍ, en cualquier situación, incluso donde reina una calma apacible. Son ratas sin rostro que no sirven para nada. No son perros, son un adefesio genético creado exclusivamente para satisfacer viejas de departamento","Jan 4, 2024 · 2:25 PM UTC",sleepy,sad
@sergiotuitero,"""La soledad es peligrosa. Es muy adictiva. Se convierte en un hábito cuando te das cuenta de lo tranquila y apacible que es. Es como si ya no quisieras tratar con las personas porque te agotan la energía.""   -Jim Carrey","Jan 4, 2024 · 11:51 AM UTC",sleepy,sad
@juan_aranda0,"""La soledad es peligrosa. Es muy adictiva. Se convierte en un hábito cuando te das cuenta de lo tranquila y apacible que es. Es como si ya no quisieras tratar con las personas porque te agotan la energía."" -Jim Carrey","Jan 4, 2024 · 11:40 AM UTC",sleepy,sad
@Soymariancas,"La soledad es peligrosa. Es muy adictiva. Se convierte en un hábito cuando te das cuenta de lo tranquila y apacible que es. Es como si ya no quisieras tratar con las personas porque te agotan la energía.""  -Jim Carrey","Jan 4, 2024 · 10:57 AM UTC",sleepy,sad
@ChuchoProVida,"Un hombre que piensa mucho en el éxito debe ser el más soñoliento de los sentimentales, pues debe estar siempre mirando hacia atrás. Si solo le gusta la victoria, siempre debe llegar tarde a la batalla. Para el hombre de acción no hay sino el idealismo.  ✍️🏼Chesterton","Jan 4, 2024 · 9:14 PM UTC",sleepy,sad
@melanierreads,"Matt estaba sentado en su escritorio, soñoliento y encorvado. Se espabiló un poco cuando Neil cerró la puerta tras de sí y este vio la preocupación en su rostro, iluminado por el monitor del ordenador.  El hecho de que matt se había quedado despierto a esperarlo 😭😭","Jan 1, 2024 · 11:51 PM UTC",sleepy,sad
@gris_koala,"Acostarte a las 4, levantarte a las 7… debería estar prohibidooooo!!!  Koala cansado, soñoliento y dolorido.  Y no, no tomo café, así que a espabilarse naturalmente toca.","Dec 27, 2023 · 7:01 AM UTC",sleepy,sad
@ExAnsbu8,"#sueño de ayer.. en mi depa desperté soñoliento y eran las 9am pero seguía obscuro, 3 personas en mi comedor. Me acerco a la ventana y digo “hoy es el día, hoy vienen” y veo “luces” de cielo acercarse y los 3 se esfuman de mi comedor.. se los llevaron.   #ufo #ovni #abduction 🛸","Dec 26, 2023 · 4:49 AM UTC",sleepy,sad
@peterrbarbosa,soñoliento o somnoliento?,"Dec 24, 2023 · 10:29 PM UTC",sleepy,sad
@arugiet,"Estoy cansado, soñoliento, ¿me dejas recostarme en tus tetas?","Dec 21, 2023 · 7:29 PM UTC",sleepy,sad
@simersia,gente qué día soñoliento pprt,"Dec 21, 2023 · 7:01 PM UTC",sleepy,sad
@thefamah,"Un pensamiento bonito que tengo con quien me gusta es:  Pensar que estoy soñoliento, y estar entre sus brazos o arrecostado en su pecho. Significando total confianza y tranquilidad de que esa persona brinda una seguridad a mí.","Dec 18, 2023 · 2:11 PM UTC",sleepy,sad
@narakueitor,¿Va siendo hora de un café no? En realidad cualquier momento es bueno para un poco de cafeína en vena. Gato soñoliento 😬☕,"Dec 15, 2023 · 6:59 PM UTC",sleepy,sad
@M4r4r1A2202,"Se levanta P cejijunto, soñoliento, concentrado en distinguir realidad de sueño.  Le empiezo a vacilar: “ uy este niño que serio, madre mía qué seriote está? Por que esta tan serio este chico?”. Me responde: “ Porque soy un galán”.  Ah. Vale.","Dec 15, 2023 · 6:56 AM UTC",sleepy,sad
@HaizamAmirah,"Un anciano esta Navidad regala a niños de Tierra Santa vetos, bombas, hambre y enfermedad.  Dijo ser un hombre de bondad mas en sus hechos y sus gestos no se halló traza de humanidad.  Circula amodorrado a su edad en sentido contrario a todo cristo dejando un rastro de calamidad.","Dec 23, 2023 · 11:28 AM UTC",sleepy,sad
@TheJasqui,"Si me duermo a las 9 me levanto a las 3 fresco como una lechuga. Ah, pero si me duermo a la 1 me levanto a las 7 todo amodorrado y cuasi crudo como si me hubiera ido de peda.","Dec 8, 2023 · 1:13 PM UTC",sleepy,sad
@fxettie,Ando todo amodorrado y me tengo que bañar.,"Dec 3, 2023 · 11:51 PM UTC",sleepy,sad
@Aciddfruit,"Para remate, el día había amanecido amodorrado, cargado de espesas nubes que parecían burros de carga.","Nov 22, 2023 · 2:56 PM UTC",sleepy,sad
@QVEF3,"Te pongo un tirito? Va, que estoy un poco amodorrado después de la comida No me has entendido","Nov 9, 2023 · 2:39 PM UTC",sleepy,sad
@yerrbajo,lo amodorrado que estoy hoy,"Nov 4, 2023 · 5:07 PM UTC",sleepy,sad
@BerthaParedesM,"Mi osamenta está inquieta, desea desmoronarse y no sentir los sentires del cuerpo amodorrado...la mente bendita mente que no la deja descansar...vaya que lo necesita, mente ven a los brazos tibios de la sábana blanca que te arrullara... Insomnio escuchemos a  Tchaikovsky 🪽🎵😇😴","Oct 30, 2023 · 7:05 AM UTC",sleepy,sad
@ThxRunt,"——A mi la verdad me ha amodorrado un poco...  Suelta un buen bostezo, viendo su almohada volar por el cuarto.","Oct 29, 2023 · 11:05 PM UTC",sleepy,sad
@rednchillin,"—No, no se va a tumbar, se va a echar un poco sobre su hombro un poco amodorrado—. ¿Qué lees?","Oct 27, 2023 · 2:01 PM UTC",sleepy,sad
@RovingNight,"—No me cierro contigo. Tú tampoco me cuentas tus fantasías conmigo.   Respondió, mas su tono era calmo. Sin reproche alguno. Continuaba acariciando la cabeza de aquel Beagle que, entre los brazos de su dueño con el cual compartía una increíble conexión, quedaba amodorrado y >","Oct 20, 2023 · 12:58 PM UTC",sleepy,sad
@MaxiCaniparol,Osea q lo único q no tenía adormecido Stephen Hawking era el cerebro y la pinchila,"Jan 5, 2024 · 3:08 AM UTC",sleepy,sad
@bugueno_aldo,"Mientras Claudio Spiniak está libre, con otro nombre, otra identidad; eso es Chile, un país donde el burgués hace lo q quiere, puede sodomizar, defraudar y todo lo imaginable, en total impunidad.  Un país absolutamente adormecido por la mala educación y el exceso de ideología.","Jan 5, 2024 · 1:07 AM UTC",sleepy,sad
@HunterWorldGod,-Estiramientos dragontinos. Se siente un poco adormecido aún-,"Jan 4, 2024 · 10:03 PM UTC",sleepy,sad
@odiseanocturna_,"estoy : cansado, aturdido, estresado, desorientado, somnoliento, deprimido, desentendido, sonámbula, roto, rotísimo, adormecido.","Jan 4, 2024 · 2:50 PM UTC",sleepy,sad
@heguermo53,"El Estatuto de Oposición quedó consignado en la Constitución del 91 y pasaron muchos años adormecido por la clase politiquera enquistada en el congreso, hasta que el Partido Comunes, hace 6 años o más, lo devolvió a la vida jurídica, para que opere y no para violarlo. Ojo Acevedo","Jan 3, 2024 · 2:25 PM UTC",sleepy,sad
@DetectivesRm,"Estamos criando a niños de azúcar. Criaturas que no soportan la frustración cuando algo no sale bien. No los dejamos que se enfaden, que se indignen, no les decimos NO. Y luego nos quejamos de adolescentes que se suicidan, que se conviertan en ninis. Hemos adormecido sus sentidos","Jan 3, 2024 · 5:33 AM UTC",sleepy,sad
@tomademicaos,"Hace aproximadamente cinco meses que no me sentía así, con el dolor adormecido, sin alma.","Jan 2, 2024 · 8:22 PM UTC",sleepy,sad
@lalogg1995,No estoy borracho pero si estoy bien adormecido jajaja,"Jan 1, 2024 · 8:31 AM UTC",sleepy,sad
@antho33333,estoy adormecido,"Jan 1, 2024 · 4:35 AM UTC",sleepy,sad
@Mario17dizz,"Mi corazón en estos momentos está adormecido, no siento ninguna emoción como antes, me siento vacío no estoy ni feliz ni triste, solo estoy emocionalmente agotado y cansado.","Jan 1, 2024 · 4:21 AM UTC",sleepy,sad
@AgusLbrnz,Hasta si soy un perro salchicha soy dormilón,"Jan 6, 2024 · 2:30 AM UTC",sleepy,sad
@moonyxsy,si el pito empuja entonces pite,"Jan 6, 2024 · 1:51 AM UTC",sleepy,sad
@SorayaLuna17,"Le quise sacar a Apolo una foto con papa Noel Y SE DURMIÓ, hoy le quise sacar una foto con los reyes magos Y TAMBIÉN SE DURMIÓ. Cuando sea más grande y me pregunte porque no tiene esos recuerdos le voy a decir que porque era un dormilón.","Jan 6, 2024 · 1:29 AM UTC",sleepy,sad
@iluminusis_,"Me he hecho tan dormilón estos días, el problema que será despertarme para irme a trabajar.","Jan 5, 2024 · 10:02 PM UTC",sleepy,sad
@Nialeon14,"La rabia de malek que juliana parece un osito dormilón como yo jajaja, nunca queremos salir a ningún lado, no la queremos pasar arrunchaditasss","Jan 5, 2024 · 7:52 PM UTC",sleepy,sad
@inmenzidad,Che toy para un #HerniARiver a ver si se despierta el dormilon de @JorgeBrito,"Jan 5, 2024 · 6:23 PM UTC",sleepy,sad
@alejaaccstll,"se fue a dormir temprano que porqué estaba cansado y se quedó en ig cómo hasta las 4 am, mi dormilón favorito","Jan 5, 2024 · 5:12 PM UTC",sleepy,sad
@ivanahudson17,Me caga tener un novio dormilón,"Jan 5, 2024 · 5:10 PM UTC",sleepy,sad
@nen4trampa_,Con este día nublado solo soy un monito dormilón que quiere regaloneo y comida,"Jan 5, 2024 · 2:43 PM UTC",sleepy,sad
@Un_blanquito,Dios mío llámenme corroncho pero la música de Binomio de Oro es de lo mejor del mundo quiero poner osito dormilón de alarma y si tu amor no vuelve de ringtone.,"Jan 5, 2024 · 2:31 PM UTC",sleepy,sad
@OAnito,Recién pude entrar y ya esta todo agotado 😭,"Jan 6, 2024 · 3:42 AM UTC",sleepy,sad
@AgustinaMonz,"Hoy ! SÍ, justo hoy tuve turno en el dentista, ya sabía que la cita tardaría 1:30hs maso yo antes de ir entre a fila de espera por la entrada de flor. Salí del consultorio cuando me habilitan para ingresar SE HABIA AGOTADO. GRACIAS UNIVERSO T ODIO😭😭😭😭","Jan 6, 2024 · 3:41 AM UTC",sleepy,sad
@Belen_Kauffman,6 horas haciendo fila para que esté AGOTADO. AVÍSAME ANTES HERMANO,"Jan 6, 2024 · 3:40 AM UTC",sleepy,sad
@CuartoDQuimicos,La de dejar ir amistades se la saben? Porque toy agotado,"Jan 6, 2024 · 3:38 AM UTC",sleepy,sad
@Ijnwife,"pero weon la cruz verde no tiene stock online de nada, todo agotado que chucha","Jan 6, 2024 · 3:16 AM UTC",sleepy,sad
@YesiTesta25,"Todo el dia intentando compras las entradas para floricienta, obviamente fue imposible. Todo agotado😩😩💔💔","Jan 6, 2024 · 3:15 AM UTC",sleepy,sad
@Lisscar1991,"Según yo, no estaba tan agotado hoy.. pero dormi como una piedra... espero q hoy el trabajo sea más chill.","Jan 6, 2024 · 3:14 AM UTC",sleepy,sad
@casteam0,Estoy agotado tras haber trabajado todo el fokin día,"Jan 6, 2024 · 3:05 AM UTC",sleepy,sad
@Alexnp_,El debido proceso debe ser agotado,"Jan 6, 2024 · 2:57 AM UTC",sleepy,sad
@mili639,MÁS DE UNA HORAAAAA!!!  yo me inventé todo un cuento de hadas pero al final nos ganó esa bruja tan cruel (entré y ya se habían agotado las entradas) #Floricienta,"Jan 6, 2024 · 2:55 AM UTC",sleepy,sad
@mariicreations,"De verdad, ya es cansado... ellos son los primeros en decirme ""no creas todo lo que dicen por internet""  ellos: *mandan cadenas de mensajes que si que pueden ser dañinos*  yo: PERO....","Jan 6, 2024 · 3:47 AM UTC",sleepy,sad
@Rios_Ramiro99,Salgo re cansado del laburo pero llegar a casa y que me esten esperando mi hermosa mujer y nuestro chanchito no tiene precio,"Jan 6, 2024 · 3:47 AM UTC",sleepy,sad
@miss_dramma_Dr,"Llevo un año de paranoias que cansado, ¿cómo aguantan tantos años en el activo trabajando así!? 🫤 con razón uno acaba bien crazy","Jan 6, 2024 · 3:46 AM UTC",sleepy,sad
@antobellaaaaa,Estoy cansado jefe,"Jan 6, 2024 · 3:46 AM UTC",sleepy,sad
@Blue4Luve,Estoy cansado jefe. @danteauthor,"Jan 6, 2024 · 3:46 AM UTC",sleepy,sad
@Xulebi,Estoy cansado jefe 2,"Jan 6, 2024 · 3:45 AM UTC",sleepy,sad
@loopessz1,to cansado teo,"Jan 6, 2024 · 3:45 AM UTC",sleepy,sad
@R3ARAU7O,Cansado,"Jan 6, 2024 · 3:44 AM UTC",sleepy,sad
@JFernandorr_,Ya estoy cansado con todo.,"Jan 6, 2024 · 3:43 AM UTC",sleepy,sad
@diegomita777,Dios que cansado estoy de verdad,"Jan 6, 2024 · 3:43 AM UTC",sleepy,sad
@libroscatolic,"«Cuanto por mí más abatido, tanto para mí más amado, dice san Bernardo».","Jan 6, 2024 · 3:15 AM UTC",sleepy,sad
@joselinconjota,Crecer es una constante despedida y bienvenida.,"Jan 6, 2024 · 2:35 AM UTC",sleepy,sad
@joselinconjota,Creo que me tendré que beber la jarra sola xd,"Jan 6, 2024 · 2:00 AM UTC",sleepy,sad
@Jaime_Tom,Óyeme pero será que vinieron los marcianos de Space Jam y le robaron el talento a Seryi? Abatido,"Jan 6, 2024 · 1:49 AM UTC",sleepy,sad
@__JuanCaa,Locura es vivir abatido y caminar medio dormido,"Jan 6, 2024 · 1:47 AM UTC",sleepy,sad
@joselinconjota,Creo que pediré pan xd,"Jan 6, 2024 · 1:34 AM UTC",sleepy,sad
@joselinconjota,Ya me dio hambre xd ptmre,"Jan 6, 2024 · 1:31 AM UTC",sleepy,sad
@Da61858Davalos,"Por muy abatido que te sientas, orar siempre traerá tranquilidad a tu corazón.","Jan 6, 2024 · 1:02 AM UTC",sleepy,sad
@joselinconjota,Quiero renunciar solo para tener mi liquidación xd quiero irme de viaje amigos,"Jan 6, 2024 · 12:59 AM UTC",sleepy,sad
@joselinconjota,"Te llamé para decirte que te quiero, todavía.","Jan 6, 2024 · 12:57 AM UTC",sleepy,sad
@drpetanca,"El éxito en #Twitter no es el análisis sesudo y sosegado, ni siquiera la verdad. El éxito es la polémica estúpida y visceral, incluso mejor si es mentira.","Jan 5, 2024 · 6:37 PM UTC",sleepy,sad
@ElJunajo,"Es increible como la misma semana que me cambio la foto de perfil, poniendome un primer plano de mi cara, se me hace viral un tweet  Ahora to mi careto pocho rulando por las TLs de la gente hahahaha","Jan 5, 2024 · 5:33 PM UTC",sleepy,sad
@Beatthenoise,soy un chico tranquilito sosegado calmado además puro casto y recatado,"Jan 5, 2024 · 4:30 PM UTC",sleepy,sad
@ElJunajo,Vosotros creéis que Carrero dio alguna volterETA cuando lo del coche?,"Jan 5, 2024 · 12:46 AM UTC",sleepy,sad
@Puesyaqueestamo,"paul, tranquilo y sosegado, eso quiere decir que se ve bien con la canción 👏  #OTDirecto4E","Jan 4, 2024 · 4:38 PM UTC",sleepy,sad
@deathedy,"Estás así tranquilito sosegado y pum, de repente horny","Jan 3, 2024 · 10:16 PM UTC",sleepy,sad
@alxvelz,"«Porque conversando de las costumbres de uno, no decimos que es sabio ni que es discreto, sino que es benigno y sosegado en su vivir.»  - Ética a Nicómaco (Aristóteles)","Jan 3, 2024 · 7:32 PM UTC",sleepy,sad
@ElJunajo,"Una vez fueron a mi casa unos Guardias Civiles a decirle a mi madre de ir de testigo a un juicio.  Y lo primero que soltó mi madre tras eso fue:  ""Mi hijo no ha hecho nada, eh""  ????????????????????????????????????????????????????????????????????","Jan 3, 2024 · 11:19 AM UTC",sleepy,sad
@ElPedroRuiz,"He escuchado a Santiago Sánchez recién llegado de su encarcelamiento en Irán. Sosegado, empático y agradecido. Y a su madre muy emocionada. La dura aventura vivida por Santiago no le aparta de su intención de seguir viajando por causas solidarias. Bienvenido.","Jan 3, 2024 · 10:55 AM UTC",sleepy,sad
@owSx87,/Un lindo y sosegado pajarito se posaría en la ventana de una gigantesca casa.   Sp; /observa al pajarito y se acercaría con cuidado para no asustarlo.   — Que linda ave... Espero y me visite más a menudo...  Night; Que bonito /c lo come.  Sp; 🧑‍🦲  #CoMPaS,"Jan 3, 2024 · 2:17 AM UTC",sleepy,sad
@JoseRod86475899,Soy un soñador y por nada me detengo,"Jan 6, 2024 · 2:23 AM UTC",sleepy,sad
@Norobotuit,"Sin la siguiente estrofa, Pobre Soñador del Tri sería la canción perfecta:  ""Tú me haces sentir en un jugo de béisbol, me ponchas y me haces batear de jonrón""","Jan 6, 2024 · 1:38 AM UTC",sleepy,sad
@hugomedina00,Solo se cosecha lo que se planto.. por eso me dicen que soy un soñador,"Jan 6, 2024 · 1:30 AM UTC",sleepy,sad
@elmas_rankeado,"Soy un soñador, pero dormido no estoy!","Jan 6, 2024 · 1:30 AM UTC",sleepy,sad
@Brayan_4ndres,Terco desde peque porque soy un soñador y por nada me detengo,"Jan 6, 2024 · 1:29 AM UTC",sleepy,sad
@mr_free,"Hace unos años hice la corrección de estilo a una tesis de doctorado de filosofía… sobre Heidegger. Grandes partes de la tesis estaban copiadas directamente de libros. Le dije al autor y me dijo que así se hacían las tesis. La verdad me sorprendí, pero veo que tenía razón.","Jan 6, 2024 · 1:17 AM UTC",sleepy,sad
@mr_free,Laa mejores roscas son las roscas rellenas de la pastelería Suiza en la Condechi. Ustedes que son pobres se pelean por las del COSTCO,"Jan 6, 2024 · 1:05 AM UTC",sleepy,sad
@GermnElias3,Alguien que resuelva plsss,"Jan 6, 2024 · 1:02 AM UTC",sleepy,sad
@AroaL6,Lo malo de ver la película de Simbad es recordar que Sari Soñador de Mares es un libro que existe,"Jan 6, 2024 · 12:21 AM UTC",sleepy,sad
@GermnElias3,Que ganas de una miche eh,"Jan 6, 2024 · 12:12 AM UTC",sleepy,sad
